Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Magnitude,Depth
2024,7,24,17,32,9,35.7668,129.3284,1.43,9.79
2024,7,26,12,1,38,35.789,129.304,0.22,9.13
2024,7,29,3,2,54,35.7153,129.3887,0.36,6.92
2024,7,30,20,34,18,35.6928,129.3469,1.0,7.22
2024,8,3,20,54,52,35.6519,129.4734,1.03,9.28
2024,8,7,12,5,0,35.7408,129.4315,0.53,3.64
2024,8,10,0,39,35,35.8158,129.4246,0.25,14.67
2024,8,10,9,28,9,35.7284,129.3708,0.52,10.38
2024,8,10,11,17,2,35.8209,129.4033,0.53,13.21
2024,8,12,4,7,50,35.8335,129.4118,-0.28,10.85
2024,8,15,7,58,43,35.7658,129.3885,0.04,7.37
2024,8,18,6,27,41,35.7246,129.3681,0.83,10.59
2024,8,19,2,55,29,35.7503,129.3004,-0.04,9.21
2024,8,20,11,14,42,35.7958,129.3819,1.4,11.95
2024,8,21,4,12,50,35.8165,129.3851,1.0,11.13
2024,8,21,13,38,39,35.8155,129.3906,0.46,10.3
2024,8,23,6,1,26,35.7747,129.3678,0.55,13.8
2024,8,24,9,10,25,35.7688,129.2734,0.45,9.92
2024,8,24,10,42,23,35.7706,129.4069,1.0,5.88
2024,8,25,2,7,29,35.6698,129.4824,1.7,19.08
2024,8,25,10,32,42,35.6698,129.4834,0.91,18.48
2024,8,25,13,47,1,35.7703,129.2905,0.71,10.04
2024,8,26,5,5,38,35.6695,129.4819,1.56,19.02
2024,8,31,11,12,4,35.7226,129.3553,0.39,9.26
2024,8,31,16,17,42,35.7221,129.353,0.82,9.84
2024,9,1,1,15,37,35.8311,129.404,0.22,10.92
2024,9,1,1,34,37,35.8306,129.4058,0.14,11.15
2024,9,1,5,20,44,35.7648,129.3842,1.0,11.62
2024,9,1,13,8,5,35.7683,129.3897,1.41,11.63
2024,9,1,17,53,30,35.7685,129.3884,-0.19,11.79
2024,9,1,20,52,7,35.7654,129.3923,-0.24,8.06
2024,9,1,22,59,55,35.7566,129.3944,1.37,14.46
2024,9,5,15,0,46,35.8364,129.2782,0.82,12.12
2024,9,10,0,58,46,35.7166,129.2533,1.0,23.28
2024,9,12,8,40,1,35.7396,129.4315,0.58,2.63
2024,9,13,12,9,12,35.6427,129.2964,0.38,11.06
2024,9,18,11,32,52,35.7234,129.3592,0.51,9.71
2024,9,27,11,20,0,35.7402,129.4608,0.89,8.13
2024,9,30,0,39,1,35.7602,129.3798,1.0,13.1
2024,10,5,14,48,33,35.8678,129.3577,0.92,19.44
2024,10,8,5,9,2,35.7547,129.3822,1.0,12.49
2024,10,9,23,41,25,35.7943,129.3781,0.15,11.63
2024,10,11,4,7,12,35.7695,129.3717,0.32,14.33
2024,10,17,0,7,46,35.8106,129.3497,0.67,15.97
2024,10,17,12,4,56,35.7542,129.2896,1.0,5.44
2024,10,19,1,30,46,35.7703,129.3737,-0.06,14.01
2024,10,19,1,49,8,35.7661,129.3681,0.3,13.76
2024,10,20,14,22,26,35.7931,129.3796,0.46,12.32
2024,10,25,3,22,28,35.7666,129.2911,1.0,9.99
2024,10,26,14,27,10,35.7491,129.4658,0.71,10.47
2024,10,26,14,28,14,35.7463,129.4665,0.35,9.9
2024,10,26,19,39,28,35.77,129.2918,0.65,9.8
2024,10,26,21,25,11,35.771,129.2926,0.76,9.79
2024,10,26,23,56,16,35.7936,129.3752,0.78,11.62
2024,10,27,0,29,45,35.7711,129.2921,0.19,9.93
2024,10,27,9,49,14,35.7709,129.2904,0.85,9.85
2024,10,27,10,45,4,35.7943,129.3788,0.77,11.79
2024,10,27,11,17,47,35.7942,129.3792,0.43,12.05
2024,10,27,17,50,1,35.7927,129.3808,0.15,12.26
2024,10,27,19,11,25,35.7951,129.3813,1.0,11.93
2024,10,28,0,42,4,35.7097,129.3491,0.83,9.03
2024,10,28,0,56,19,35.7951,129.3789,0.2,11.63
2024,10,28,5,25,51,35.7948,129.3759,1.37,11.97
2024,10,28,5,31,42,35.7459,129.3107,0.01,7.29
2024,10,28,12,55,5,35.7706,129.2929,0.54,9.95
2024,10,28,17,51,23,35.8841,129.3814,1.56,11.07
2024,10,28,17,57,41,35.7777,129.3915,0.83,11.49
2024,10,28,18,50,54,35.7937,129.379,0.1,11.64
2024,10,29,2,58,1,35.771,129.2912,0.14,10.03
2024,10,29,12,31,33,35.7772,129.3916,0.87,11.58
2024,10,30,0,8,57,35.7264,129.4134,0.48,12.23
2024,10,30,0,17,15,35.7275,129.414,0.58,12.7
2024,10,30,6,3,55,35.726,129.4096,0.61,12.02
2024,10,30,16,2,24,35.7094,129.3513,0.53,9.21
2024,10,31,9,26,0,35.71,129.35,0.5,9.22
2024,10,31,19,47,48,35.772,129.288,1.59,9.51
