event_idx,time,lat,lon,depth,magnitude
659,2014-09-03 06:12:10.540000+00:00,35.6576,129.3707,8.99,
663,2014-09-08 15:24:00.450000+00:00,35.6825,129.3556,12.75,2.641968860283869
664,2014-09-11 19:03:28.580000+00:00,35.6846,129.3756,11.36,-0.2145552261352099
667,2014-09-16 21:01:12.140000+00:00,35.6943,129.36,7.32,-0.3255135504347084
668,2014-09-19 17:45:04.440000+00:00,35.6846,129.3699,10.61,0.7212454464754707
669,2014-09-19 18:09:04.510000+00:00,35.6877,129.3756,10.98,
670,2014-09-19 18:18:58.290000+00:00,35.6817,129.3667,10.26,0.3483425099206405
671,2014-09-19 18:29:51.720000+00:00,35.6828,129.3744,11.25,0.101153764632851
674,2014-09-20 13:06:34.560000+00:00,35.6874,129.3743,11.09,0.4601679858682672
675,2014-09-20 14:33:45.100000+00:00,35.6844,129.3583,11.9,1.0768463515042803
676,2014-09-20 17:30:02.190000+00:00,35.6982,129.3558,8.0,-0.1960971865385429
677,2014-09-21 12:21:36.270000+00:00,35.7964,129.4167,15.39,0.2531059478581261
678,2014-09-21 12:23:24.540000+00:00,35.7992,129.4112,14.58,1.1131799024814075
679,2014-09-21 12:24:05.490000+00:00,35.7971,129.4123,14.42,0.9176231414799064
680,2014-09-21 12:25:03.200000+00:00,35.7979,129.4111,14.58,0.8922769446804839
681,2014-09-21 12:26:20.430000+00:00,35.7983,129.4104,14.79,0.7476840527866617
682,2014-09-21 12:29:07.420000+00:00,35.7989,129.4107,14.48,0.8737306188546503
683,2014-09-21 12:31:38.010000+00:00,35.7996,129.4106,14.31,0.8051952319823548
684,2014-09-21 12:40:36.990000+00:00,35.7965,129.4142,14.68,0.1962153340181711
685,2014-09-21 12:42:54.180000+00:00,35.8018,129.4132,14.38,2.516328244084991
686,2014-09-21 12:43:30.010000+00:00,35.7848,129.4416,10.82,0.5980038516894107
687,2014-09-21 12:44:22.410000+00:00,35.7997,129.4116,14.45,0.923073471180252
688,2014-09-21 12:49:39.480000+00:00,35.803,129.4143,14.2,0.826538497945949
689,2014-09-21 12:52:36.370000+00:00,35.7954,129.4118,15.02,0.0330259654388654
690,2014-09-21 12:54:33.830000+00:00,35.8017,129.4121,14.13,0.6675803971929184
691,2014-09-21 13:34:28.150000+00:00,35.7998,129.4112,14.76,1.9758305301070964
692,2014-09-21 13:34:53.690000+00:00,35.8034,129.4162,14.14,1.4504260527179125
693,2014-09-21 16:46:42.510000+00:00,35.7944,129.4135,14.84,0.2607729109055952
694,2014-09-21 16:57:18.210000+00:00,35.7992,129.415,13.85,0.0936748306179762
695,2014-09-21 19:41:17.620000+00:00,35.7963,129.4138,14.74,0.221986898284445
696,2014-09-21 21:24:57.620000+00:00,35.7995,129.4121,14.97,2.660187078931952
697,2014-09-21 21:45:51.700000+00:00,35.7977,129.4299,15.7,0.5588599190137096
698,2014-09-21 21:50:55.880000+00:00,35.7973,129.415,14.64,0.5638964700460267
699,2014-09-22 05:23:01.620000+00:00,35.803,129.4144,14.16,1.8268405919648751
700,2014-09-22 06:19:16.640000+00:00,35.7985,129.4128,14.82,1.0388124457698291
702,2014-09-22 21:33:06.330000+00:00,35.7696,129.3815,12.9,1.321697800896237
703,2014-09-23 05:05:13.360000+00:00,35.7718,129.3069,6.97,-0.1443862373936149
704,2014-09-23 06:27:57.990000+00:00,35.8026,129.4179,16.0,3.988266072583344
705,2014-09-23 06:29:32.920000+00:00,35.8018,129.4162,13.97,
706,2014-09-23 06:47:37.700000+00:00,35.7961,129.4125,14.99,0.8268447032655706
707,2014-09-23 06:51:27.840000+00:00,35.7951,129.4133,14.95,0.8232328231685481
708,2014-09-23 11:30:56.060000+00:00,35.7988,129.4115,14.42,1.191505369974208
709,2014-09-23 14:18:59.430000+00:00,35.8041,129.4172,13.72,-0.0551644825273731
710,2014-09-24 01:30:29.360000+00:00,35.7987,129.4103,14.71,1.1611943094929402
711,2014-09-25 18:21:12.780000+00:00,35.8028,129.4174,13.64,0.5112468577495466
713,2014-09-26 06:00:39.030000+00:00,35.7969,129.4133,14.87,0.7997177064463814
715,2014-09-26 17:16:09.620000+00:00,35.8015,129.4151,14.08,0.5903348123625929
716,2014-09-26 22:06:47.750000+00:00,35.7977,129.4102,14.62,1.434379998464267
717,2014-09-27 06:55:02.540000+00:00,35.8039,129.4157,14.15,1.8596675065720296
718,2014-09-27 08:54:44.130000+00:00,35.7999,129.4116,14.12,0.6947630245531102
719,2014-09-27 14:56:07.600000+00:00,35.6374,129.3742,11.42,0.5666423584761711
720,2014-09-27 17:50:56.530000+00:00,35.7937,129.4243,15.69,-0.0019672753675936
721,2014-09-28 03:00:22.420000+00:00,35.6374,129.3783,11.83,0.5108608758419637
722,2014-09-28 03:19:14.640000+00:00,35.8019,129.4197,14.72,0.5544403961746722
723,2014-09-28 08:32:10.360000+00:00,35.6796,129.3675,11.2,1.862677453613856
724,2014-09-28 17:37:18.660000+00:00,35.6368,129.3782,11.71,0.8013926370637194
725,2014-09-28 17:40:28.870000+00:00,35.6366,129.3763,11.32,0.4015325450321195
726,2014-09-28 20:30:15.530000+00:00,35.798,129.4124,13.79,0.1924211175119854
728,2014-09-29 10:51:17.860000+00:00,35.7995,129.4183,14.38,0.5066424820965224
729,2014-09-29 11:59:14.930000+00:00,35.6898,129.374,11.13,0.2501850739632751
730,2014-10-01 14:27:19.700000+00:00,35.8019,129.4151,14.09,0.5024379278242377
731,2014-10-01 17:37:51.400000+00:00,35.7315,129.3686,10.26,0.1359200718471704
732,2014-10-02 06:21:48.050000+00:00,35.704,129.3194,16.2,0.3022435217939524
733,2014-10-02 19:05:55.050000+00:00,35.79,129.4194,15.01,
734,2014-10-03 11:08:57.220000+00:00,35.7979,129.4156,14.69,0.672891700922513
735,2014-10-04 11:04:30.730000+00:00,35.8028,129.4156,13.78,0.5543968936404532
736,2014-10-05 03:41:36.200000+00:00,35.7938,129.4154,15.22,0.4279185681765238
737,2014-10-05 12:03:42.950000+00:00,35.7998,129.4118,14.06,0.8622011294721155
738,2014-10-07 18:24:51.620000+00:00,35.8034,129.421,14.51,0.3448173666510477
739,2014-10-08 11:12:43.370000+00:00,35.7932,129.4119,14.72,
740,2014-10-08 22:31:31.270000+00:00,35.7982,129.4135,14.82,2.012017686175965
741,2014-10-09 19:22:20.320000+00:00,35.8004,129.4188,15.11,0.924039372434218
743,2014-10-10 12:54:29.030000+00:00,35.6851,129.3749,11.46,0.5773786770063145
744,2014-10-14 09:35:00.610000+00:00,35.7846,129.3658,14.62,0.5704495272559451
746,2014-10-19 07:30:09.060000+00:00,35.7979,129.4129,14.52,0.1341596192205953
747,2014-10-19 07:31:00.910000+00:00,35.797,129.4209,15.58,0.4235931222177029
750,2014-10-21 12:01:47.950000+00:00,35.7999,129.4171,14.41,0.9177096903723014
752,2014-10-23 10:16:45.020000+00:00,35.7999,129.4216,14.63,0.2415321971408595
755,2014-10-28 00:25:20.520000+00:00,35.8031,129.417,14.56,1.5153020505132213
756,2014-10-31 04:12:00.590000+00:00,35.7868,129.4201,14.73,0.4901761973723568
757,2014-11-03 16:26:41.940000+00:00,35.734,129.4106,12.14,-0.001723661914176
758,2014-11-03 17:11:05.570000+00:00,35.7284,129.4013,11.98,0.4730116794924046
759,2014-11-03 17:17:58.680000+00:00,35.7342,129.4076,12.26,0.158478567074809
760,2014-11-03 17:32:58.650000+00:00,35.7255,129.3978,11.98,0.5815374940558736
761,2014-11-03 18:10:03.410000+00:00,35.7328,129.407,12.33,0.2192826363258653
762,2014-11-03 18:32:53.970000+00:00,35.7267,129.3985,12.06,1.1062809145590768
763,2014-11-03 20:18:07.760000+00:00,35.7325,129.4065,12.2,0.2021599094229516
764,2014-11-04 01:05:51.410000+00:00,35.7217,129.4024,11.41,1.4300821663355912
765,2014-11-04 01:09:04.490000+00:00,35.7279,129.4006,11.77,0.8015399286273314
766,2014-11-04 03:30:11.720000+00:00,35.7248,129.3971,11.91,0.8089759511202221
767,2014-11-04 11:00:11.480000+00:00,35.7326,129.4074,12.3,0.4836011514088687
768,2014-11-04 16:57:05.400000+00:00,35.736,129.4096,12.41,0.1593571585278381
771,2014-11-09 14:16:14.990000+00:00,35.7173,129.3532,9.03,0.4470657812473656
772,2014-11-09 14:48:57.260000+00:00,35.8007,129.418,14.18,0.278261835497718
773,2014-11-10 06:52:48.260000+00:00,35.7961,129.4156,14.58,0.7274551761071679
774,2014-11-12 08:44:17.020000+00:00,35.7994,129.412,14.86,2.257009171243595
775,2014-11-12 08:45:27.540000+00:00,35.7995,129.4128,14.52,0.3841331769192571
776,2014-11-12 16:48:23.540000+00:00,35.7992,129.4128,15.11,0.9327226113428606
778,2014-11-19 18:11:43.180000+00:00,35.7857,129.3691,14.39,0.1668860224543069
779,2014-11-20 22:36:36.490000+00:00,35.7228,129.4147,6.35,0.4913618068784835
781,2014-11-24 00:52:06.070000+00:00,35.7964,129.41,14.84,0.6685046812435036
784,2014-11-26 03:38:22.170000+00:00,35.7681,129.5331,18.92,
788,2014-12-03 04:40:43.030000+00:00,35.7686,129.3771,12.97,0.5916025102595768
789,2014-12-03 20:25:36.760000+00:00,35.7998,129.4133,14.12,0.8500988728605781
790,2014-12-05 03:57:39.050000+00:00,35.8258,129.392,11.29,0.913967055917552
791,2014-12-06 20:10:01.970000+00:00,35.8033,129.4127,14.46,2.325896866560728
792,2014-12-07 02:08:32.940000+00:00,35.8027,129.412,14.33,1.6625761873145664
793,2014-12-11 00:30:57.620000+00:00,35.8027,129.414,14.15,1.6899446655005717
795,2014-12-13 13:18:42.020000+00:00,35.7997,129.4311,16.37,0.5615692772806683
797,2014-12-19 16:09:15.020000+00:00,35.6183,129.4859,8.83,0.6102634071865194
799,2014-12-27 17:31:06.540000+00:00,35.6834,129.3734,11.63,
802,2015-01-03 18:25:37.480000+00:00,35.8043,129.418,15.28,1.1244622759656824
804,2015-01-07 14:29:44.860000+00:00,35.7255,129.4035,10.39,
805,2015-01-09 17:33:55.440000+00:00,35.7253,129.3643,10.03,0.9214354339545452
806,2015-01-10 01:37:17.290000+00:00,35.7309,129.4122,11.77,
807,2015-01-10 19:13:12.440000+00:00,35.7265,129.3613,9.91,0.8784029833621687
809,2015-01-12 20:01:01.820000+00:00,35.7196,129.3549,9.57,0.5940054213406665
813,2015-01-15 19:05:26.550000+00:00,35.7167,129.4035,13.68,0.533355547807087
814,2015-01-16 04:29:13.410000+00:00,35.7248,129.3495,8.65,0.7276900868132432
815,2015-01-16 12:32:54.140000+00:00,35.7122,129.393,12.96,0.6408593343254002
816,2015-01-18 13:49:30.410000+00:00,35.6841,129.3714,11.41,1.193995082215858
823,2015-01-25 23:22:55.140000+00:00,35.7292,129.3663,19.65,0.8166269514964113
825,2015-01-31 00:34:01.870000+00:00,35.6739,129.3633,11.77,0.6535109240159436
827,2015-02-03 15:26:56.490000+00:00,35.7986,129.4268,14.67,1.141879665861607
834,2015-02-04 03:22:04.320000+00:00,35.7085,129.3299,8.21,0.6102620258993645
837,2015-02-07 03:43:31.230000+00:00,35.659,129.2806,4.08,0.3259344414939766
844,2015-02-26 19:34:10.370000+00:00,35.7968,129.4085,15.27,1.1115152592636672
845,2015-03-02 12:07:25.490000+00:00,35.7661,129.3965,11.81,0.4256067814012695
846,2015-03-04 17:11:27.160000+00:00,35.7843,129.3765,13.79,0.4093696849986608
848,2015-03-10 13:13:16.390000+00:00,35.8049,129.4068,15.04,0.5892186731369327
849,2015-03-11 09:10:32.970000+00:00,35.7847,129.3525,15.75,0.6747754873720957
850,2015-03-13 23:31:50.460000+00:00,35.8047,129.3817,9.43,1.4808104583093264
852,2015-03-16 02:59:32.480000+00:00,35.681,129.3795,12.82,0.3788866200511994
855,2015-03-17 15:19:24.370000+00:00,35.7404,129.4574,9.89,0.7513635447772303
856,2015-03-17 15:25:14.790000+00:00,35.7334,129.4649,9.83,0.2052590569313999
859,2015-03-19 12:51:15.710000+00:00,35.7596,129.4044,6.57,2.048553837327988
860,2015-03-20 14:47:56.890000+00:00,35.7796,129.3916,8.42,1.1551007765117376
861,2015-03-21 03:55:18.140000+00:00,35.7476,129.4002,5.84,
862,2015-03-22 12:10:27.320000+00:00,35.7508,129.4027,6.91,0.4319125417757901
864,2015-03-28 20:59:41.690000+00:00,35.7029,129.3529,9.02,0.5111055322892222
865,2015-03-30 15:26:27.120000+00:00,35.7306,129.3719,10.11,0.2986980917197561
866,2015-03-30 17:15:41.470000+00:00,35.7275,129.3699,10.03,0.1956456364570746
868,2015-04-01 22:51:03.910000+00:00,35.7336,129.4001,13.34,
870,2015-04-03 06:54:13.980000+00:00,35.7357,129.4016,11.51,0.6679939445269651
872,2015-04-06 15:15:01.890000+00:00,35.7348,129.4001,11.58,1.0003664686542777
873,2015-04-07 16:25:37.610000+00:00,35.7457,129.418,12.67,0.4059357922814952
874,2015-04-08 15:43:24.340000+00:00,35.7417,129.4087,11.86,0.0209217868463194
876,2015-04-10 20:57:23.470000+00:00,35.6849,129.3741,11.88,0.3068356500839171
879,2015-04-25 21:04:36.260000+00:00,35.7839,129.3804,12.99,0.07682524176907
881,2015-04-30 01:22:32.780000+00:00,35.7551,129.3777,12.02,1.2151629776021178
882,2015-04-30 11:11:52.260000+00:00,35.7524,129.3745,13.01,0.5919883659722986
888,2015-05-04 04:59:34.060000+00:00,35.7532,129.3815,12.13,0.5723054329772161
889,2015-05-04 15:10:46.940000+00:00,35.8487,129.2714,8.42,0.9973207328787012
894,2015-05-07 14:33:49.810000+00:00,35.7571,129.3179,9.45,0.3960764455086396
895,2015-05-09 11:18:58.150000+00:00,35.8257,129.4034,12.96,1.3757476920124243
899,2015-05-14 11:52:11.950000+00:00,35.7204,129.3618,9.46,0.8089592048802259
903,2015-05-18 20:22:42.460000+00:00,35.8081,129.411,13.23,0.5869023321878671
913,2015-06-05 06:05:09.610000+00:00,35.8885,129.4128,15.14,0.5535152886827633
914,2015-06-06 00:32:38.350000+00:00,35.8885,129.4131,14.93,0.907540569827776
920,2015-06-11 17:36:42.530000+00:00,35.7302,129.3578,13.08,0.7545023672300706
925,2015-06-17 00:53:59.500000+00:00,35.7309,129.3627,9.83,1.7173423575363924
927,2015-06-19 12:07:11.160000+00:00,35.8279,129.4049,13.28,0.4226659664592024
928,2015-06-19 17:41:46.860000+00:00,35.8899,129.4134,14.85,0.5752882487013449
932,2015-06-27 12:41:22.510000+00:00,35.8235,129.4047,12.8,0.2898328654684546
933,2015-06-27 21:08:11.580000+00:00,35.8244,129.4042,12.93,0.9406358422489745
935,2015-06-30 00:17:51.890000+00:00,35.7072,129.4014,11.73,0.603016272731661
936,2015-06-30 00:33:14.760000+00:00,35.7066,129.4025,11.43,0.5799907519618139
937,2015-07-01 17:02:16.240000+00:00,35.725,129.4105,12.55,0.2274349662444057
938,2015-07-01 22:27:23.980000+00:00,35.769,129.3777,9.16,1.147910837378364
940,2015-07-03 07:05:59.380000+00:00,35.7421,129.3908,11.17,0.5914736412582688
943,2015-07-07 11:11:02.910000+00:00,35.728,129.4089,11.9,0.2882020888622069
946,2015-07-09 07:48:18.220000+00:00,35.7408,129.3665,9.99,
947,2015-07-12 02:30:24.350000+00:00,35.7926,129.4196,15.22,0.6585137488892376
948,2015-07-13 01:26:36.760000+00:00,35.727,129.3657,10.06,0.6012413811558898
950,2015-07-14 05:08:19.860000+00:00,35.77,129.3311,9.79,0.5916980088135178
951,2015-07-14 09:15:04.880000+00:00,35.7844,129.2717,5.72,0.3797075927861321
952,2015-07-14 14:46:49.850000+00:00,35.7073,129.3524,9.18,0.6041879658575848
954,2015-07-17 13:03:59.160000+00:00,35.7868,129.4173,13.51,0.6501381412896607
956,2015-07-20 19:47:27.750000+00:00,35.7406,129.4576,10.06,0.6385824218954281
959,2015-07-22 05:22:40.470000+00:00,35.8029,129.4364,14.14,0.837423065459787
960,2015-07-22 12:19:31.250000+00:00,35.7949,129.4397,15.58,0.4307838599221174
963,2015-07-23 13:08:54.580000+00:00,35.7988,129.4363,15.15,0.4636065104791106
968,2015-07-27 12:25:46.750000+00:00,35.7878,129.5181,17.52,0.6070051553581783
974,2015-07-29 20:00:59.870000+00:00,35.7963,129.415,14.83,0.5242681963674213
976,2015-07-30 05:23:51.800000+00:00,35.7973,129.4105,13.41,0.5616775993758126
978,2015-07-30 09:55:40.040000+00:00,35.8027,129.4157,14.34,0.3585842250009902
979,2015-08-01 01:58:04.250000+00:00,35.8031,129.4135,14.56,1.4279547417582306
980,2015-08-01 02:29:36.470000+00:00,35.8016,129.4141,14.35,0.3734338338830989
982,2015-08-01 03:24:50.660000+00:00,35.8016,129.4155,14.48,0.3603169904313068
984,2015-08-01 11:10:45.830000+00:00,35.8031,129.4157,14.68,0.9496005171407168
988,2015-08-02 15:34:01.720000+00:00,35.6661,129.5321,14.81,0.7394997764552609
989,2015-08-02 23:06:29+00:00,35.6658,129.5314,14.91,0.9516708522670294
990,2015-08-03 01:28:17.080000+00:00,35.6658,129.5354,14.78,0.8824697863946236
992,2015-08-03 23:50:18.430000+00:00,35.6673,129.5337,14.76,1.7135991936716004
995,2015-08-04 10:16:00.960000+00:00,35.6649,129.5332,14.99,0.9710084645038736
1001,2015-08-06 18:14:15.090000+00:00,35.7839,129.4614,10.89,0.2015520722312072
1004,2015-08-10 08:17:23.290000+00:00,35.7827,129.4631,10.98,0.6958010210591197
1005,2015-08-11 20:02:17.050000+00:00,35.6543,129.5349,16.77,0.616223176262155
1008,2015-08-13 17:48:27.280000+00:00,35.8029,129.4097,14.81,0.7381797664362606
1009,2015-08-14 18:20:55.580000+00:00,35.7689,129.388,8.07,0.2354856619923273
1010,2015-08-15 15:32:07.170000+00:00,35.8499,129.2707,8.54,0.2726431940046339
1011,2015-08-17 21:25:29.520000+00:00,35.7516,129.3743,11.91,0.3461413511754394
1016,2015-08-22 16:56:42.340000+00:00,35.8001,129.4143,14.25,0.2449433955803964
1017,2015-08-22 17:06:20.010000+00:00,35.8008,129.4124,14.4,0.420700768727842
1018,2015-08-25 06:03:41.910000+00:00,35.7735,129.3897,13.56,0.7390573400506617
1019,2015-08-27 21:14:20.630000+00:00,35.7457,129.4605,9.43,0.4164864219173454
1020,2015-08-28 10:04:09.270000+00:00,35.7771,129.4108,10.73,1.416391312416028
1021,2015-08-28 19:30:46.580000+00:00,35.6938,129.3224,12.11,0.0462730915180464
1026,2015-09-05 14:33:51.490000+00:00,35.7132,129.4038,7.44,-0.045503522316744
1027,2015-09-05 17:01:29.300000+00:00,35.7635,129.3861,7.8,0.5221765436846769
1028,2015-09-07 10:25:25.160000+00:00,35.7652,129.3788,9.3,0.5135883726305636
1029,2015-09-11 12:42:11.200000+00:00,35.8001,129.4079,13.75,0.9719579512296974
1030,2015-09-11 19:37:36.200000+00:00,35.786,129.3681,12.52,-0.0065590462097659
1034,2015-09-15 10:43:49.580000+00:00,35.726,129.3447,9.23,0.3045584192751915
1036,2015-09-16 18:46:13.980000+00:00,35.768,129.3726,8.96,0.4049667731523996
1038,2015-09-19 21:21:40.190000+00:00,35.7754,129.389,13.51,0.9981532987058712
1039,2015-09-19 22:47:03.100000+00:00,35.7755,129.3925,13.44,0.3307729963647845
1040,2015-09-20 07:33:32.080000+00:00,35.7783,129.3918,13.25,1.8778090520167503
1042,2015-09-21 13:10:37+00:00,35.7691,129.3715,12.49,1.4536591662771392
1047,2015-09-24 16:38:57.860000+00:00,35.779,129.3865,8.09,0.8254440597329521
1050,2015-09-26 23:34:03.100000+00:00,35.7943,129.4155,15.06,2.0378074137449653
1054,2015-10-03 22:09:21.380000+00:00,35.7204,129.3603,9.48,0.7453744168645371
1055,2015-10-04 02:41:47.460000+00:00,35.7376,129.3331,12.59,1.300983856102976
1056,2015-10-04 02:47:39.420000+00:00,35.7146,129.3598,9.97,0.4144365883389191
1059,2015-10-05 15:37:58.850000+00:00,35.7214,129.3589,9.7,1.4606703959599554
1060,2015-10-05 20:52:43.220000+00:00,35.7207,129.3649,10.19,0.4135842226582825
1070,2015-10-14 18:03:46.860000+00:00,35.7755,129.4039,12.29,0.389977445254736
1078,2015-10-19 21:11:21.510000+00:00,35.7988,129.4137,14.28,
1083,2015-10-30 17:33:34.840000+00:00,35.7391,129.371,11.1,1.1428240401163912
1084,2015-10-31 10:14:04.060000+00:00,35.7029,129.3491,8.85,0.4069242179453647
1085,2015-11-02 03:32:56.610000+00:00,35.7479,129.3761,11.42,0.8063717660444273
1088,2015-11-06 03:05:13.300000+00:00,35.7299,129.4325,10.03,1.3771472685135595
1089,2015-11-10 01:42:08.160000+00:00,35.8495,129.2664,8.72,0.8683790253151811
1093,2015-11-13 11:04:33.550000+00:00,35.8024,129.413,14.91,3.26404151493458
1094,2015-11-13 11:08:45.110000+00:00,35.7987,129.4143,14.55,0.820521649054043
1095,2015-11-13 11:12:56.270000+00:00,35.7974,129.4121,15.03,0.6206555249802792
1096,2015-11-13 11:15:06.370000+00:00,35.8051,129.4158,14.5,2.019258387545229
1097,2015-11-13 13:58:59.060000+00:00,35.8022,129.4166,14.71,0.5116817371889091
1098,2015-11-13 14:02:07.810000+00:00,35.8004,129.4112,14.91,0.6865977332602087
1099,2015-11-15 11:00:22.240000+00:00,35.7995,129.4124,14.54,0.3440929016053906
1101,2015-11-16 11:59:48.180000+00:00,35.7247,129.4014,12.57,0.9449725639144264
1105,2015-11-19 21:06:59.840000+00:00,35.8027,129.4139,14.12,0.3067133421892377
1106,2015-11-19 21:49:39.980000+00:00,35.793,129.3669,10.99,0.5278264622659976
1108,2015-11-21 03:05:36.980000+00:00,35.6574,129.2959,7.35,0.2586568633812851
1109,2015-11-23 09:25:10.910000+00:00,35.8041,129.4609,10.57,0.5511198133044463
1110,2015-11-23 15:50:02.080000+00:00,35.7573,129.3723,11.56,0.2894282346470542
1112,2015-11-25 22:32:17.930000+00:00,35.7985,129.4015,11.92,0.6059244017674226
1120,2015-12-03 22:10:54.350000+00:00,35.8017,129.4116,15.11,1.2549012232452028
1122,2015-12-04 09:15:54.140000+00:00,35.7539,129.3864,9.27,0.6171537809964955
1124,2015-12-07 06:49:25.280000+00:00,35.7872,129.3311,9.73,0.3487994684858761
1127,2015-12-12 07:21:36.340000+00:00,35.629,129.3576,9.3,0.6004280737803994
1128,2015-12-12 19:32:17.590000+00:00,35.7217,129.3999,10.69,0.2630124874422404
1132,2015-12-17 10:53:38.920000+00:00,35.6906,129.4119,19.07,0.5934058593075853
1134,2015-12-18 10:23:27.230000+00:00,35.6924,129.4075,18.84,0.3673613973991499
1136,2015-12-20 23:06:59.400000+00:00,35.7435,129.454,9.81,0.9879139215512406
1141,2015-12-23 09:02:12.170000+00:00,35.8,129.4171,14.19,0.2039325737533741
1143,2015-12-27 16:52:23.990000+00:00,35.7187,129.401,6.34,1.206933087941251
1147,2015-12-30 20:23:13.460000+00:00,35.7137,129.2723,15.84,0.1713291276898159
1148,2016-01-02 19:03:12.230000+00:00,35.7728,129.3054,9.4,0.2130771720541603
1155,2016-01-11 11:19:49.510000+00:00,35.7821,129.3698,14.4,0.2673030002905596
1160,2016-01-18 08:00:57.210000+00:00,35.7291,129.3999,12.62,0.7760927959678883
1161,2016-01-18 22:02:33.330000+00:00,35.7365,129.4693,15.45,1.130626341259135
1168,2016-01-26 19:24:38.260000+00:00,35.7276,129.3643,9.73,0.6161662484524677
1184,2016-02-18 05:19:21.550000+00:00,35.7858,129.3005,9.41,1.2656514299409682
1190,2016-02-22 16:19:59.620000+00:00,35.7326,129.4337,10.1,0.956386694673691
1191,2016-02-22 21:08:07.330000+00:00,35.7286,129.4337,10.24,1.1566290276934046
1193,2016-02-23 16:16:59.420000+00:00,35.7434,129.4206,8.72,0.5735733341548844
1195,2016-02-24 18:26:49.260000+00:00,35.7184,129.361,9.7,0.5016968435624447
