event_idx,event_time,year,n_const,ml_const_inv,ml_const
10705,2020-04-20 06:21:03.740000+00:00,2020,3,0.49869752472012796,0.5317833950591756
10706,2020-04-20 20:46:17.410000+00:00,2020,1,-0.07782374491970406,0.1744491158311581
10707,2020-04-20 23:13:00.460000+00:00,2020,5,1.35455360150795,1.3694443084858783
10708,2020-04-21 00:39:36.250000+00:00,2020,5,1.4223306282297767,1.5624483806274938
10709,2020-04-21 03:20:42.770000+00:00,2020,1,0.8022626065199343,0.8171533134978627
10710,2020-04-21 13:56:31.320000+00:00,2020,1,0.00042468418834724214,0.2526975449392094
10712,2020-04-22 00:29:38.970000+00:00,2020,1,0.8270942999531901,0.8201970670094522
10713,2020-04-22 07:00:26.830000+00:00,2020,2,0.15860504548603635,0.30128441103099124
10714,2020-04-23 04:19:10.950000+00:00,2020,5,0.8555724358063228,0.8886583061453704
10715,2020-04-23 05:22:45.840000+00:00,2020,1,0.26771645898554425,0.26081922604180635
10719,2020-04-24 19:21:12.770000+00:00,2020,1,-0.0008330958617081396,0.032252774477339534
10720,2020-04-24 22:47:43.630000+00:00,2020,3,0.6003545049011441,0.6128345299592479
10721,2020-04-25 03:01:22.650000+00:00,2020,2,0.3093537872295741,0.32244810592722895
10722,2020-04-25 03:17:35.850000+00:00,2020,1,0.43180993496498304,0.42491270202124515
10723,2020-04-25 11:58:45.720000+00:00,2020,2,0.4750637881932619,0.6177431537382168
10724,2020-04-25 11:58:55.520000+00:00,2020,1,0.43518614152154167,0.46827201186058937
10725,2020-04-25 12:30:13.460000+00:00,2020,1,0.03911117307199034,0.032213940128252426
10726,2020-04-25 17:12:20.130000+00:00,2020,1,-0.15475284025713315,-0.12166696991808547
10727,2020-04-26 14:25:25.120000+00:00,2020,3,0.6963641677240315,0.7083703648540823
10729,2020-04-27 07:26:55.110000+00:00,2020,4,0.9490688359702943,1.0717566498738564
10730,2020-04-28 15:59:08.970000+00:00,2020,3,0.24402334411839585,0.3446880688285413
10731,2020-04-28 16:38:01.040000+00:00,2020,1,0.41006067830728443,0.40316344536354654
10734,2020-04-30 21:24:40.090000+00:00,2020,2,0.18918093426872715,0.33186029981368204
10737,2020-05-02 01:36:41.490000+00:00,2020,3,1.0334127417436958,1.0664986120827435
10738,2020-05-02 09:48:02.910000+00:00,2020,1,0.5310974679610634,0.5431036650911142
10739,2020-05-02 17:27:04.050000+00:00,2020,5,1.0842347517263022,1.316614269054643
10741,2020-05-02 20:10:28.610000+00:00,2020,1,0.07699486675520384,0.07009763381146593
10742,2020-05-02 20:45:55.770000+00:00,2020,1,0.17472539406636334,0.16782816112262544
10743,2020-05-03 00:11:35.280000+00:00,2020,1,0.40881460502268924,0.40191737207895134
10744,2020-05-03 06:03:28.550000+00:00,2020,2,0.12014349465969851,0.14268952839424778
10746,2020-05-03 13:07:35.500000+00:00,2020,5,2.043406738967913,2.0554129360979636
10747,2020-05-03 16:15:50.880000+00:00,2020,2,-0.18782887445837082,-0.0651410605548087
10751,2020-05-04 09:17:02.410000+00:00,2020,1,-0.04614241486519366,0.2061304458856685
10755,2020-05-07 01:17:58.780000+00:00,2020,1,0.005090556222644144,-0.0018066767210937738
10756,2020-05-07 05:00:05.940000+00:00,2020,2,0.7259518589679138,0.748497892702463
10758,2020-05-08 03:08:58.400000+00:00,2020,1,0.09186576591937134,0.34413862667023354
10759,2020-05-08 04:22:08.860000+00:00,2020,4,1.1556384385907026,1.1796267272491907
10760,2020-05-08 16:44:00.870000+00:00,2020,4,0.7378444685468917,0.8233608664855728
10761,2020-05-09 17:24:29.760000+00:00,2020,4,0.6451461782227087,0.6582404969203636
10762,2020-05-10 13:44:15.720000+00:00,2020,1,0.4133594312046882,0.4064621982609503
10763,2020-05-11 05:04:36+00:00,2020,2,0.5967169448929738,0.5992714269861302
10764,2020-05-11 10:45:50.210000+00:00,2020,5,2.236981235301249,2.2577557316164407
10765,2020-05-11 22:42:03.740000+00:00,2020,1,0.10372978847470368,0.11573598560475451
10767,2020-05-13 05:04:53.630000+00:00,2020,1,0.6353729558757231,0.6284757229319852
10768,2020-05-13 06:19:23.180000+00:00,2020,5,1.4006578222594261,1.412664019389477
10770,2020-05-13 18:51:50.850000+00:00,2020,1,0.18455374966902527,0.19655994679907612
10773,2020-05-16 09:33:27.810000+00:00,2020,3,1.0846318386658949,1.1177177090049426
10774,2020-05-17 04:17:34.180000+00:00,2020,3,0.27936706067153766,0.29966693088430196
10775,2020-05-17 12:52:12.700000+00:00,2020,2,0.07121259040044794,0.2138919559454029
10776,2020-05-17 14:19:02.160000+00:00,2020,4,0.8289895517822282,0.8315440338753847
10777,2020-05-17 18:22:05.130000+00:00,2020,2,-0.27508339759389117,-0.13240403204893625
10779,2020-05-18 06:03:33.860000+00:00,2020,2,0.34620372844201747,0.47978551230641275
10780,2020-05-18 11:45:05.320000+00:00,2020,3,0.5145315597239464,0.5265377568539972
10781,2020-05-19 05:02:49.170000+00:00,2020,2,0.9129390177229971,0.9354850514575463
10782,2020-05-20 08:49:07.520000+00:00,2020,1,0.2900463275073413,0.32313219784638897
10784,2020-05-22 02:49:54.400000+00:00,2020,1,0.31105719346170585,0.30415996051796795
10785,2020-05-22 04:45:53.380000+00:00,2020,2,0.38701512590436754,0.5296944914493225
10786,2020-05-22 05:14:23.890000+00:00,2020,1,0.7043764798035634,0.7163826769336142
10787,2020-05-22 18:07:20.960000+00:00,2020,1,-0.6647999552415769,-0.4125270944907147
10788,2020-05-22 20:20:39.570000+00:00,2020,1,-0.28608050268800195,-0.03380764193713981
10789,2020-05-22 20:20:49.180000+00:00,2020,2,0.38502720675585256,0.5277065723008074
10793,2020-05-24 20:06:50.160000+00:00,2020,5,1.0430331443550342,1.0579238513329625
10794,2020-05-25 00:10:20.370000+00:00,2020,3,0.24292097652077485,0.2760068468598225
10795,2020-05-25 03:05:42.190000+00:00,2020,2,-0.2282319432567595,-0.08555257771180459
10796,2020-05-25 20:37:51.840000+00:00,2020,4,0.6161462632182992,0.6187007453114557
10797,2020-05-26 03:06:53.530000+00:00,2020,2,0.9577247512467298,0.9602792333398864
10798,2020-05-26 11:28:05.340000+00:00,2020,3,0.33399207576505,0.3270948428213121
10802,2020-05-27 02:45:35.450000+00:00,2020,1,0.35874537824207814,0.35184814529834024
10803,2020-05-27 10:23:51.800000+00:00,2020,4,2.5797755708048387,2.713357354669234
10804,2020-05-27 10:36:04.820000+00:00,2020,2,1.0972080442027183,1.2398874097476733
10807,2020-05-28 00:11:29.070000+00:00,2020,2,0.7511598672033971,0.7737059009379464
10808,2020-05-28 12:37:26.640000+00:00,2020,1,0.021106665902387373,0.03311286303243821
10809,2020-05-29 13:01:48.580000+00:00,2020,2,0.24960883306247447,0.2721548667970237
10811,2020-05-29 23:15:13.220000+00:00,2020,1,-0.13854468703576245,0.1137281737150997
10812,2020-05-30 03:08:51.880000+00:00,2020,1,0.5527407075013999,0.545843474557662
10814,2020-05-30 13:13:39.860000+00:00,2020,1,0.5461816737397911,0.5792675440788387
10815,2020-05-30 20:19:46.050000+00:00,2020,1,-0.30407518905122344,-0.27098931871217574
10816,2020-05-31 10:16:13.360000+00:00,2020,3,0.6083380994064043,0.6203442965364551
10819,2020-06-02 03:35:24.980000+00:00,2020,1,0.15075334718587038,0.1627595443159212
10821,2020-06-02 11:38:16.270000+00:00,2020,1,0.9409530928266587,0.9340558598829208
10822,2020-06-02 19:28:50.030000+00:00,2020,1,-0.3484893340693156,-0.09621647331845343
10823,2020-06-02 21:47:15.740000+00:00,2020,1,-0.22967275584748464,-0.19658688550843695
10825,2020-06-03 03:07:11.470000+00:00,2020,1,0.09095877107752717,0.102964968207578
10826,2020-06-03 03:39:23.810000+00:00,2020,1,0.14052435957144158,0.1525305567014924
10827,2020-06-03 08:16:24.760000+00:00,2020,2,1.0103571395294708,1.0129116216226275
10831,2020-06-05 03:39:47.040000+00:00,2020,1,0.030679878779154773,0.042686075909205604
10832,2020-06-05 06:32:05.620000+00:00,2020,5,1.313027153204681,1.306129920260943
10833,2020-06-05 15:48:48.160000+00:00,2020,4,1.212545476781595,1.2344317854157978
10835,2020-06-05 19:54:11.380000+00:00,2020,1,-0.27617070488940176,-0.24308483455035407
10836,2020-06-06 13:08:26.870000+00:00,2020,1,-0.03523789601562093,-0.0232316988855701
10837,2020-06-06 18:14:20.310000+00:00,2020,1,-0.37213518089625386,-0.33904931055720616
10838,2020-06-07 12:49:25.670000+00:00,2020,1,-0.24796221518804423,-0.21487634484899654
10839,2020-06-07 14:57:38.300000+00:00,2020,2,-0.45053547223840285,-0.3078561066934479
10840,2020-06-07 15:52:38.240000+00:00,2020,3,1.6756303279775662,1.6905210349554944
10842,2020-06-08 02:56:27.460000+00:00,2020,4,1.0942401403482567,1.0967946224414131
10844,2020-06-08 11:06:45.800000+00:00,2020,4,0.5411371612956788,0.6838165268406338
10845,2020-06-08 20:33:36.360000+00:00,2020,1,-0.43899303991294086,-0.1867201791620787
10847,2020-06-09 21:21:14.110000+00:00,2020,4,0.7931169455311717,0.7956714276243282
10848,2020-06-10 02:38:58.670000+00:00,2020,4,1.1189947860300986,1.121549268123255
10850,2020-06-10 03:44:24.390000+00:00,2020,2,0.1174891216023507,0.2601684871473056
10851,2020-06-10 10:40:33.110000+00:00,2020,3,0.5252073923413487,0.5328593865857288
10852,2020-06-10 18:00:07.080000+00:00,2020,1,0.5746341285457823,0.5866403256758331
10853,2020-06-11 00:40:25.490000+00:00,2020,4,1.2518158554708756,1.293215838649942
10858,2020-06-12 04:53:45.180000+00:00,2020,1,0.40120136655869154,0.39430413361495364
10859,2020-06-12 07:15:47.220000+00:00,2020,4,1.2372834962162256,1.239837978309382
10860,2020-06-12 13:08:04.820000+00:00,2020,2,1.0258297140572965,1.0298264510743915
10862,2020-06-13 10:55:48.350000+00:00,2020,1,0.8010966300958049,0.8159873370737333
10864,2020-06-13 12:35:14.880000+00:00,2020,2,0.2879640200242469,0.2919607570413421
10865,2020-06-13 14:49:37.320000+00:00,2020,3,0.6171100171170398,0.6501958874560875
10866,2020-06-14 04:06:03.510000+00:00,2020,3,0.37255380688068146,0.40563967721972916
10867,2020-06-14 12:45:54.860000+00:00,2020,1,0.16374787288986217,0.175754070019913
10868,2020-06-14 14:49:57.910000+00:00,2020,2,-0.3167846006647948,-0.17410523511983989
10869,2020-06-14 15:11:56.550000+00:00,2020,2,-0.06614420520284561,0.07653516034210932
10870,2020-06-16 03:01:05.880000+00:00,2020,4,1.3208960797223566,1.323450561815513
10871,2020-06-16 03:04:43.260000+00:00,2020,1,0.12535376589510805,0.11845653295137012
10872,2020-06-16 05:54:19.730000+00:00,2020,5,1.3279092870939957,1.3522840856108156
10873,2020-06-16 05:54:44.270000+00:00,2020,3,1.2703104527862437,1.3699744874237256
10875,2020-06-17 02:54:58.550000+00:00,2020,2,0.6606135599300019,0.6737078786276568
10876,2020-06-17 02:57:10.720000+00:00,2020,1,0.11207793408675394,0.1269686410646823
10877,2020-06-17 04:55:59.310000+00:00,2020,2,0.47525028657859425,0.6073898155190507
10878,2020-06-17 16:54:22.050000+00:00,2020,1,0.39324888850105677,0.4052550856311076
10879,2020-06-18 04:11:47.350000+00:00,2020,2,0.2045537642301095,0.34723312977506443
10880,2020-06-18 13:22:41.760000+00:00,2020,2,0.4694587671347683,0.4825530858324232
10883,2020-06-20 15:12:17.210000+00:00,2020,3,1.158176294305454,1.3363147610391672
10884,2020-06-21 06:06:16.450000+00:00,2020,2,0.4917521979303989,0.5048465166280538
10885,2020-06-22 02:59:13.330000+00:00,2020,1,0.552407158126146,0.5455099251824082
10886,2020-06-22 06:25:26.340000+00:00,2020,1,0.38261531702123674,0.3946215141512876
10887,2020-06-22 21:43:17.680000+00:00,2020,5,1.6413985907349786,1.6534047878650295
10889,2020-06-23 02:09:53.050000+00:00,2020,1,0.18571171957559596,0.1977179167056468
10890,2020-06-23 02:57:06.740000+00:00,2020,1,0.43876231245362235,0.4507685095836732
10891,2020-06-23 04:27:57.640000+00:00,2020,4,0.878930795743202,0.8920251144408569
10892,2020-06-23 10:08:23.170000+00:00,2020,1,0.5622698110771738,0.5742760082072246
10895,2020-06-25 17:11:29.860000+00:00,2020,3,1.1620427091208578,1.1889423849434886
10896,2020-06-25 23:56:33.470000+00:00,2020,2,0.441908782854315,0.5740483117947714
10898,2020-06-26 09:49:59.440000+00:00,2020,1,-0.16005565192464674,-0.12696978158559907
10900,2020-06-27 02:01:39.130000+00:00,2020,1,0.36940207550569565,0.36250484256195775
10901,2020-06-27 08:30:22.770000+00:00,2020,1,0.663261783299264,0.9155346440501262
10902,2020-06-27 21:14:31.610000+00:00,2020,1,0.5043761739422756,0.49747894099853773
10903,2020-06-28 09:30:25.260000+00:00,2020,2,0.2478536251971432,0.2703996589316925
10904,2020-06-29 14:09:44.650000+00:00,2020,1,0.44560022870043814,0.457606425830489
10906,2020-07-01 02:58:07.750000+00:00,2020,2,0.745780055388437,0.7483345374815934
10907,2020-07-02 03:00:16.960000+00:00,2020,2,0.5173555497355393,0.5199100318286958
10908,2020-07-02 08:59:20.520000+00:00,2020,1,0.18470312111229467,0.1967093182423455
10909,2020-07-02 10:29:35.720000+00:00,2020,2,-0.13990163114510878,0.0027777343998461254
10911,2020-07-04 18:57:08.130000+00:00,2020,2,0.11763111447278246,0.13072543317043733
10913,2020-07-05 03:22:15.360000+00:00,2020,1,-0.04646310717790154,-0.013377236838853862
10914,2020-07-05 16:03:56.370000+00:00,2020,5,0.9399942256266935,0.9548849326046219
10915,2020-07-05 17:40:37.750000+00:00,2020,4,0.1937393772375064,0.23982783352523282
10918,2020-07-07 12:20:00.790000+00:00,2020,1,-0.6400899278122014,-0.3878170670613392
10919,2020-07-07 13:07:02.170000+00:00,2020,1,-0.11315237514278365,-0.08006650480373596
10920,2020-07-09 02:55:28.180000+00:00,2020,2,0.24817764161463968,0.2521743786317349
10922,2020-07-09 06:12:24.120000+00:00,2020,1,0.4316391813411761,0.42474194839743823
10923,2020-07-10 10:08:46.010000+00:00,2020,1,0.6870760060343395,0.7201618763733871
10926,2020-07-13 22:55:59.580000+00:00,2020,1,0.32734203944801354,0.32044480650427565
10927,2020-07-14 02:47:40.110000+00:00,2020,2,0.3491668915660056,0.35316362858310085
10928,2020-07-14 02:48:59.120000+00:00,2020,1,1.3273337299352228,1.342224436913151
10934,2020-07-15 22:29:58.480000+00:00,2020,4,1.265337544492141,1.278431863189796
10936,2020-07-16 10:48:04.900000+00:00,2020,2,0.6661326100405061,0.6686870921336625
10938,2020-07-16 17:06:38.590000+00:00,2020,2,0.7020572009465,0.7046116830396565
10941,2020-07-18 11:14:49.310000+00:00,2020,1,0.14992816602439135,0.18301403636343905
10942,2020-07-18 11:37:21.120000+00:00,2020,3,0.36731812527604063,0.37759970983619395
10945,2020-07-21 01:38:49.320000+00:00,2020,1,0.37197863475780973,0.36508140181407184
10946,2020-07-21 01:41:21.860000+00:00,2020,1,0.2952651111308042,0.28836787818706633
10947,2020-07-21 13:27:32.530000+00:00,2020,2,0.4977167831218957,0.5002712652150522
10948,2020-07-22 15:20:56.290000+00:00,2020,5,2.0067471900841993,2.0187533872142502
10950,2020-07-23 17:25:26.930000+00:00,2020,1,0.3910787203224885,0.38418148737875063
10951,2020-07-24 14:43:14+00:00,2020,4,0.8293382918707082,0.8518843256052574
10952,2020-07-24 22:00:20.590000+00:00,2020,3,0.682422778590539,0.7155086489295867
10953,2020-07-25 20:21:48.920000+00:00,2020,5,0.6087131897109213,0.8609860504617834
10954,2020-07-25 23:07:05.310000+00:00,2020,2,0.49153665076650943,0.5046309694641643
10956,2020-07-26 05:45:54.350000+00:00,2020,4,0.9615825836172561,0.9641370657104125
10961,2020-07-28 17:04:32.870000+00:00,2020,1,0.41470742908181485,0.4267136262118657
10962,2020-07-28 17:13:58.870000+00:00,2020,4,0.9822651069863151,0.99535942568397
10964,2020-07-28 23:05:00.040000+00:00,2020,1,0.09851033286370647,0.1105165299937573
10965,2020-07-29 03:01:25.690000+00:00,2020,1,0.7665232452172588,0.7596260122735209
10966,2020-07-29 08:49:38.380000+00:00,2020,3,0.6324729741283717,0.6444791712584225
10967,2020-07-29 14:53:59.960000+00:00,2020,1,-0.4886384280111384,-0.23636556726027622
10968,2020-07-29 20:24:55.300000+00:00,2020,1,-0.3779792275896949,-0.1257063668388327
10969,2020-07-30 01:05:53.110000+00:00,2020,1,-0.04394830228823326,0.2083245584626289
10971,2020-07-30 18:33:58.980000+00:00,2020,2,0.40609908381564613,0.4286451175501954
10972,2020-07-31 06:25:34.130000+00:00,2020,1,0.35264176462474306,0.34574453168100516
10973,2020-07-31 06:53:48.770000+00:00,2020,1,-0.003652024361927124,0.00835417276812371
10974,2020-07-31 15:50:24.430000+00:00,2020,3,0.5544831612300378,0.569684328026688
10976,2020-07-31 23:57:23.260000+00:00,2020,1,0.3134520943097023,0.32545829143975313
10979,2020-08-01 04:41:46.970000+00:00,2020,1,0.21126973497108745,0.20437250202734952
10980,2020-08-01 14:23:51.020000+00:00,2020,5,0.4115104300519625,0.4235166271820133
10982,2020-08-01 17:31:02.280000+00:00,2020,3,0.7471503499372278,0.74025311699349
10983,2020-08-01 18:08:02.160000+00:00,2020,5,1.468591069450192,1.461693836506454
10984,2020-08-01 22:41:20+00:00,2020,3,0.36802108341793954,0.40110695375698724
10986,2020-08-02 02:03:09.850000+00:00,2020,4,0.8242546551364325,0.8654050617281417
10987,2020-08-02 03:17:00.480000+00:00,2020,2,-0.05575211222592465,0.08692725331903027
10988,2020-08-02 18:24:49.340000+00:00,2020,3,0.5143751328815129,0.5396482737437418
10989,2020-08-03 03:07:56.440000+00:00,2020,1,0.044448501329189274,0.05645469845924011
10990,2020-08-03 06:00:26.940000+00:00,2020,1,0.686304344562499,0.6983105416925498
10992,2020-08-03 16:15:18.590000+00:00,2020,1,0.26126700163044586,0.29435287196949356
10993,2020-08-04 01:09:28.630000+00:00,2020,4,0.78130977105153,0.9134492999919865
10994,2020-08-04 11:22:01.230000+00:00,2020,1,0.14671478078204525,0.17980065112109295
10995,2020-08-04 21:55:22.220000+00:00,2020,4,0.6900873821891143,0.7010927307517854
10996,2020-08-05 00:03:41.860000+00:00,2020,4,0.592113153419644,0.6376107488117806
10997,2020-08-05 00:45:21.680000+00:00,2020,5,0.9722603210726005,0.9867654028922639
10998,2020-08-05 00:52:25.770000+00:00,2020,1,0.004728194729362242,0.2570010554802244
10999,2020-08-05 03:04:28.470000+00:00,2020,1,0.8864828804368547,0.8984890775669055
11000,2020-08-05 05:26:15.810000+00:00,2020,1,0.18407472743434172,0.4363475881852039
11001,2020-08-05 08:58:06.870000+00:00,2020,1,-0.14421269932462014,-0.11112682898557245
11002,2020-08-05 09:32:18.710000+00:00,2020,2,0.9810307732049511,1.0035768069395004
11004,2020-08-06 01:51:21.180000+00:00,2020,1,0.3024313991072025,0.2955341661634646
11005,2020-08-06 06:32:26.100000+00:00,2020,2,0.9254104155347996,0.9385047342324546
11006,2020-08-06 06:33:28.970000+00:00,2020,1,0.13620371168359677,0.1482099088136476
11008,2020-08-07 05:34:32.730000+00:00,2020,2,0.3024532612523697,0.4451326267973247
11010,2020-08-07 17:52:18.850000+00:00,2020,1,0.9424846590019283,0.9573753659798567
11011,2020-08-08 12:39:38.130000+00:00,2020,3,0.43378334305980254,0.49419767809002246
11012,2020-08-09 03:45:30.810000+00:00,2020,3,0.5487741594743809,0.541876926530643
11014,2020-08-09 06:34:36.580000+00:00,2020,1,-0.16401668273290743,-0.15201048560285657
11015,2020-08-09 15:46:37.250000+00:00,2020,1,0.15283194212161996,0.18591781246066763
11017,2020-08-11 05:45:19.410000+00:00,2020,1,0.6209823047048164,0.6329885018348672
11018,2020-08-11 18:08:46.830000+00:00,2020,3,0.45776348728790306,0.4697696844179539
11019,2020-08-12 03:45:55.820000+00:00,2020,2,0.4186427950167062,0.42119727710986266
11020,2020-08-12 16:23:17.950000+00:00,2020,1,-0.30482736927910986,-0.052554508528247695
11021,2020-08-12 19:58:38.560000+00:00,2020,5,0.5775070792557555,0.7337131064363438
11022,2020-08-12 22:20:42.520000+00:00,2020,2,0.40644265185627293,0.4089971339494294
11023,2020-08-13 13:20:36.450000+00:00,2020,1,-0.12907920803818285,-0.09599333769913516
11024,2020-08-13 17:58:03.260000+00:00,2020,2,0.3867855703591817,0.5294649359041366
11025,2020-08-13 22:27:41.460000+00:00,2020,2,0.21441659966963866,0.3570959652145936
11026,2020-08-14 02:52:59.750000+00:00,2020,1,0.16846040024615644,0.16156316730241854
11027,2020-08-14 03:36:37.530000+00:00,2020,1,0.44574035590483735,0.46063106288276573
11028,2020-08-14 16:44:42.110000+00:00,2020,2,0.8401965583980574,0.8427510404912137
11029,2020-08-15 09:58:51.410000+00:00,2020,3,0.12574387634135492,0.28925077785209213
11030,2020-08-15 11:16:00.150000+00:00,2020,2,-0.025409461539218955,0.11726990400573596
11032,2020-08-16 11:31:15.880000+00:00,2020,3,0.5341612455532818,0.5672471158923295
11033,2020-08-16 21:55:54.710000+00:00,2020,5,1.4929554510022924,1.667720012209236
11034,2020-08-16 23:26:40.160000+00:00,2020,3,0.31802689303898024,0.3621175965382867
11037,2020-08-17 03:53:22.760000+00:00,2020,2,0.527743868494039,0.670423234038994
11040,2020-08-18 03:00:37.710000+00:00,2020,1,0.4480866536365797,0.46009285076663053
11041,2020-08-18 03:11:10.550000+00:00,2020,1,0.5432913166114075,0.5363940836676696
11044,2020-08-18 14:34:59.670000+00:00,2020,3,0.7001076786084282,0.7149983855863565
11045,2020-08-18 20:48:28.630000+00:00,2020,1,-0.6235710529179364,-0.37129819216707416
11049,2020-08-20 18:03:11.450000+00:00,2020,1,-0.28609798869469144,-0.2740917915646406
11050,2020-08-21 02:55:15.470000+00:00,2020,5,0.7763289802847189,0.7883351774147697
11051,2020-08-21 06:32:23.270000+00:00,2020,1,0.7349368295508345,0.7680226998898821
11052,2020-08-21 16:32:41.610000+00:00,2020,1,0.2850848576367053,0.27818762469296743
11053,2020-08-22 01:12:04.150000+00:00,2020,2,0.9930640864559572,1.1357434520009122
11057,2020-08-22 16:03:59.510000+00:00,2020,1,-0.012560972854884455,-0.019458205798622372
11059,2020-08-23 14:17:34.890000+00:00,2020,1,0.030835058816115972,0.042841255946166806
11062,2020-08-25 22:34:06.010000+00:00,2020,1,0.12572630647901878,0.1377325036090696
11065,2020-08-28 03:35:10.220000+00:00,2020,3,0.94433476195249,0.9774206322915376
11068,2020-08-29 11:04:00.960000+00:00,2020,2,-0.4089672235878713,-0.2662878580429163
11070,2020-08-31 00:51:00.430000+00:00,2020,2,0.28625077044890274,0.42893013599385765
11071,2020-08-31 02:21:19.540000+00:00,2020,2,0.6319481663437394,0.6450424850413943
11072,2020-08-31 02:58:27.640000+00:00,2020,1,0.5656972135920173,0.5587999806482794
11073,2020-08-31 06:00:43.740000+00:00,2020,1,0.6033165703870065,0.5964193374432686
11074,2020-09-01 00:29:50.280000+00:00,2020,1,0.11506335915618912,0.3673362199070513
11076,2020-09-06 23:21:44.150000+00:00,2020,1,0.5422933284551661,0.5753791987942137
11077,2020-09-07 16:43:16.170000+00:00,2020,5,1.8350046279336507,1.849895334911579
11078,2020-09-08 00:54:07+00:00,2020,2,1.0477588195332195,1.0608531382308746
11079,2020-09-08 04:02:14.810000+00:00,2020,1,0.3580852350269146,0.37009143215696544
11080,2020-09-08 18:25:19.420000+00:00,2020,1,0.6386563331693511,0.6717422035083987
11081,2020-09-09 00:29:32.890000+00:00,2020,2,1.0348868221102927,1.057432855844842
11084,2020-09-09 07:36:47.460000+00:00,2020,3,0.8634648204908721,0.8965506908299198
11085,2020-09-09 16:48:12.590000+00:00,2020,3,0.5830337906812424,0.6625423715280748
11086,2020-09-09 16:48:37.800000+00:00,2020,2,0.0015277734292045006,0.14420713897415943
11087,2020-09-09 16:57:24.650000+00:00,2020,1,-0.2703257661740053,-0.018052905423143112
11088,2020-09-09 17:25:04.080000+00:00,2020,2,0.1652208067546337,0.30790017229958866
11089,2020-09-10 13:49:26.850000+00:00,2020,3,0.5156743373660624,0.6737743945348907
11090,2020-09-10 17:40:27.250000+00:00,2020,1,0.463913508408772,0.47591970553882285
11091,2020-09-11 01:12:29.540000+00:00,2020,1,0.6001261698525993,0.5932289369088614
11092,2020-09-12 00:28:34.730000+00:00,2020,3,0.7489054738611016,0.9627623040468932
11093,2020-09-12 00:58:39.220000+00:00,2020,2,0.5094385236562424,0.5225328423538973
11094,2020-09-12 04:31:06.100000+00:00,2020,5,2.483546964336703,2.5166328346757503
11095,2020-09-12 17:37:37.020000+00:00,2020,1,0.21239187323010617,0.22439807036015702
11096,2020-09-13 23:19:01.910000+00:00,2020,1,0.5234022699101102,0.7756751306609724
11101,2020-09-16 06:12:01.520000+00:00,2020,5,1.4128267287686462,1.4277174357465745
11102,2020-09-16 07:46:58.730000+00:00,2020,5,1.3109650440948017,1.3229712412248527
11103,2020-09-16 11:15:59.420000+00:00,2020,4,0.2691596799352002,0.27171416202835663
11112,2020-09-22 05:51:32.690000+00:00,2020,1,0.31010728017066524,0.30321004722692735
11113,2020-09-22 11:53:32.380000+00:00,2020,4,0.4220340894786777,0.4460223781371657
11116,2020-09-24 05:45:20.540000+00:00,2020,1,0.37075740906558224,0.36386017612184435
11119,2020-09-25 23:26:14.150000+00:00,2020,3,0.83705905273738,1.0261522242053827
11120,2020-09-26 01:29:54.370000+00:00,2020,1,0.9268990429868194,0.959984913325867
11121,2020-09-26 07:22:44.030000+00:00,2020,4,0.7696927039022351,0.7982866499655557
11122,2020-09-26 11:52:02.910000+00:00,2020,3,0.6508702345643906,0.6839561049034383
11127,2020-09-28 16:31:33.530000+00:00,2020,1,0.17507544921853466,0.18708164634858548
11128,2020-09-29 03:23:47.330000+00:00,2020,1,1.3269474657215479,1.3389536628515988
11130,2020-09-29 03:44:32.190000+00:00,2020,1,-0.08120868053400773,-0.06920248340395689
11131,2020-09-29 04:17:34.790000+00:00,2020,1,0.5635154246439888,0.556618191700251
11132,2020-09-30 00:46:13.520000+00:00,2020,1,0.36384934723810547,0.3758555443681563
11133,2020-09-30 09:52:07.270000+00:00,2020,2,0.31133765552455966,0.3153343925416549
11134,2020-09-30 15:55:36.260000+00:00,2020,1,1.0772785345044396,1.0892847316344905
11135,2020-10-02 03:28:53.800000+00:00,2020,4,0.6833354850675544,0.7227521483954453
11138,2020-10-04 14:51:39.120000+00:00,2020,1,0.31956904314678836,0.3315752402768392
11139,2020-10-04 16:52:25.340000+00:00,2020,1,0.02647692953994006,0.059562799878987736
11140,2020-10-04 20:00:09+00:00,2020,2,0.1080691077852692,0.2507484733302241
11143,2020-10-06 11:21:18.940000+00:00,2020,1,0.007914416773413376,0.01992061390346421
11144,2020-10-06 20:19:33.880000+00:00,2020,1,0.33337024560257333,0.36645611594162103
11146,2020-10-07 00:51:40.730000+00:00,2020,2,0.4535964681495537,0.5962758336945087
11148,2020-10-08 01:30:11.480000+00:00,2020,1,0.8370685765015315,0.8701544468405792
11149,2020-10-08 19:25:26.040000+00:00,2020,5,1.7129520504516442,1.746037920790692
11150,2020-10-08 19:38:15.010000+00:00,2020,5,2.102482672401962,2.319370201697112
11152,2020-10-09 06:14:10.410000+00:00,2020,1,0.7811046753227096,0.7959953823006379
11153,2020-10-10 19:12:39.440000+00:00,2020,1,-0.41037845240466564,-0.37729258206561794
11154,2020-10-10 22:23:30.800000+00:00,2020,1,-0.35087411050694217,-0.3177882401678945
11155,2020-10-11 03:08:54.860000+00:00,2020,1,0.19612720679053036,0.22921307712957806
11156,2020-10-11 03:15:06.210000+00:00,2020,3,0.42548371636871124,0.4374899134987621
11159,2020-10-14 01:22:00.670000+00:00,2020,4,1.2067672028680907,1.2422282060407301
