event_idx,event_time,lat,lon,depth,x,y,z,ex,ey,ez,nccp,nccs,nctp,ncts,cid,is_dtcc,n_used,ml_ufraw_reloc,ml_ufcorr_reloc,ml_ufcorr_old,dml
5047,2016-10-19 18:31:17.519999+00:00,35.700138,129.374951,10.037,-446.2,-5981.1,-1289.0,0.5,0.6,0.7,0,0,678,546,1,False,3.0,-0.023111407782118842,0.05943693996829487,0.0567823531758256,0.002654586792469271
5051,2016-10-19 23:43:18.559999+00:00,35.629883,129.357015,12.366,-2069.8,-13776.3,1040.1,0.3,0.2,0.4,0,0,23,24,1,False,1.0,0.3294359895424963,0.27807127994791925,0.2450180277253456,0.03305325222257366
5064,2016-10-20 14:39:59.340000+00:00,35.772424,129.327254,10.191,-4759.3,2039.3,-1135.9,0.1,0.1,0.1,18,44,586,495,1,True,7.0,0.6921459271518284,0.7270257004596007,0.7230481487521034,0.003977551707497251
5077,2016-10-22 04:48:33.340000+00:00,35.77415,129.403174,13.736,2106.2,2230.7,2410.1,0.1,0.2,0.1,5,203,1036,980,1,True,4.0,0.6608598713460636,0.7126533498097203,0.7249828874728992,-0.012329537663178902
5080,2016-10-22 11:09:07.950000+00:00,35.702637,129.37609,10.961,-343.1,-5703.9,-365.8,0.1,0.1,0.1,48,89,745,819,1,True,1.0,0.3177812537681375,0.2664165441735604,0.2503317042238603,0.016084839949700114
5082,2016-10-22 12:44:08.199999+00:00,35.707373,129.375439,10.827,-402.0,-5178.4,-499.6,0.4,0.6,0.5,3,1,618,602,1,True,4.0,0.32423198587280744,0.318382416140139,0.3143599607537665,0.004022455386372525
5093,2016-10-23 02:44:26.820000+00:00,35.710116,129.392163,9.981,1111.0,-4874.1,-1345.5,0.5,0.5,0.3,0,0,622,535,1,False,3.0,0.14958580412128852,0.1892513742505287,0.2022911045339043,-0.0130397302833756
5120,2016-10-25 06:58:38.909999+00:00,35.757503,129.372347,12.769,-681.5,383.8,1443.0,0.3,0.4,0.3,0,0,554,745,1,False,1.0,1.1294803561842595,1.088927337061472,1.1068289082012326,-0.01790157113976054
5124,2016-10-25 10:57:37.740000+00:00,35.703007,129.375863,11.15,-363.7,-5662.9,-176.8,0.1,0.1,0.1,73,204,964,979,1,True,13.0,2.3252839680449147,2.360163741352687,2.360000496290875,0.0001632450618118675
5125,2016-10-25 10:58:47.100000+00:00,35.702962,129.375073,11.104,-435.1,-5667.8,-222.5,0.1,0.1,0.1,35,195,584,630,1,True,3.0,0.6783061976469464,0.6269414880523694,0.5860541488448787,0.04088733920749066
5126,2016-10-25 10:59:12.029999+00:00,35.704309,129.374805,11.093,-459.4,-5518.4,-233.2,0.0,0.1,0.0,1,132,621,552,1,True,2.0,0.15236339415375633,0.1794828310370569,0.1507538338006509,0.028728997236405984
5127,2016-10-25 11:00:30.170000+00:00,35.70308,129.375366,11.115,-408.6,-5654.7,-211.2,0.1,0.1,0.1,76,265,898,935,1,True,7.0,0.7436595029707564,0.7544752624536971,0.7745478058134803,-0.020072543359783146
5129,2016-10-25 17:57:48.560000+00:00,35.70269,129.375716,11.039,-377.0,-5698.1,-286.9,0.1,0.1,0.1,17,126,636,491,1,True,2.0,-0.1241737177969704,-0.09705428091366983,-0.1135226425249542,0.01646836161128437
5170,2016-10-28 09:17:26.780000+00:00,35.70306,129.375985,11.089,-352.7,-5657.0,-237.5,0.1,0.1,0.1,4,194,645,703,1,True,3.0,-0.02211115363013283,0.04551833038828497,0.0516515782807967,-0.006133247892511733
5200,2016-10-31 19:24:25.239999+00:00,35.703357,129.376595,11.134,-297.4,-5624.0,-192.1,0.1,0.1,0.1,27,173,824,903,1,True,5.0,0.2665764270284934,0.30145620033626686,0.2680408939976221,0.03341530633864476
5202,2016-10-31 22:18:59.020000+00:00,35.800407,129.373722,11.385,-557.0,5144.1,59.0,0.3,0.2,0.2,1,2,574,522,1,True,3.0,0.4637149673644294,0.41235025776985235,0.4366467088051743,-0.024296451035321964
5203,2016-10-31 23:31:14.839999+00:00,35.800863,129.374593,10.952,-478.3,5194.7,-374.2,0.5,0.4,0.6,10,6,667,693,1,True,2.0,0.5669892096390137,0.5941086465223142,0.6391742076334774,-0.04506556111116322
5204,2016-10-31 23:32:01.240000+00:00,35.800085,129.374251,11.643,-509.2,5108.4,317.0,0.5,0.6,0.8,0,0,507,613,1,False,1.0,0.5454450289084527,0.49408031931387564,0.5216437804018799,-0.027563461088004226
5223,2016-11-02 14:29:05.639999+00:00,35.784416,129.363908,10.392,-1444.5,3369.8,-934.1,0.2,0.4,0.3,0,2,827,835,1,True,3.0,0.13915085759628165,0.17881642772552184,0.2024022188566638,-0.023585791131141953
5225,2016-11-02 17:52:23.359999+00:00,35.703394,129.376449,11.137,-310.7,-5620.0,-188.9,0.0,0.1,0.1,48,203,866,938,1,True,3.0,0.28633350150275416,0.3259990716319944,0.3098734837278373,0.01612558790415708
5228,2016-11-02 21:09:19.480000+00:00,35.787968,129.365983,9.813,-1256.9,3764.0,-1513.7,0.9,0.6,0.5,1,1,512,482,1,True,1.0,0.43618561799847555,0.3848209084038985,0.3945678028541337,-0.009746894450235188
5231,2016-11-03 00:04:01.419999+00:00,35.773055,129.324512,9.957,-5007.3,2109.3,-1369.7,0.1,0.1,0.1,6,37,385,560,1,True,3.0,0.28141050173707405,0.38701408509825225,0.3533526442962322,0.03366144080202005
5242,2016-11-03 11:45:05.879999+00:00,35.702466,129.375456,11.006,-400.5,-5722.9,-320.5,0.1,0.1,0.0,36,143,882,898,1,True,3.0,0.3420026931913924,0.4476062765525706,0.4538618984631288,-0.006255621910558173
5244,2016-11-03 13:49:12.539999+00:00,35.774146,129.368514,11.273,-1028.1,2230.3,-53.7,0.5,0.4,0.4,0,6,899,954,1,True,4.0,0.2805357297190032,0.35833932677002067,0.3665095617606644,-0.008170234990643732
5246,2016-11-03 18:42:42.799999+00:00,35.703398,129.375887,11.137,-361.5,-5619.5,-189.4,0.1,0.1,0.1,42,123,922,940,1,True,7.0,0.3467459511904978,0.35756171067343845,0.3775593418958478,-0.01999763122240933
5259,2016-11-04 11:32:27.129999+00:00,35.703479,129.376457,11.15,-310.0,-5610.5,-176.2,0.1,0.1,0.1,8,198,852,795,1,True,1.0,0.3983320703694484,0.34696736077487134,0.3010899851098476,0.045877375665023756
5268,2016-11-05 21:29:28.399999+00:00,35.703544,129.376074,11.162,-344.6,-5603.3,-164.6,0.1,0.1,0.0,43,76,964,925,1,True,4.0,1.2671826818439496,1.29430211872725,1.2718744637712551,0.02242765495599497
5281,2016-11-07 17:13:17.719999+00:00,35.773177,129.325553,9.923,-4913.1,2122.8,-1403.2,0.2,0.2,0.3,4,32,573,617,1,True,7.0,0.4014009510319134,0.522137367289546,0.5070640393845661,0.015073327904979839
5292,2016-11-08 06:33:57.409999+00:00,35.703406,129.376449,11.167,-310.7,-5618.6,-159.7,0.1,0.1,0.1,77,56,799,792,1,True,4.0,0.5512815633743456,0.5454319936416772,0.5131834639427526,0.032248529698924555
5318,2016-11-10 10:52:22.410000+00:00,35.736568,129.360254,9.149,-1775.5,-1939.1,-2177.1,0.1,0.1,0.2,25,14,911,911,1,True,13.0,1.0433436772003453,1.0674338058388915,1.0737472537386978,-0.006313447899806368
5333,2016-11-11 17:43:22.359999+00:00,35.738908,129.360547,9.105,-1749.0,-1679.5,-2221.5,0.1,0.2,0.1,20,9,675,322,1,True,2.0,0.20152570991169283,0.2286451467949934,0.2491023369881953,-0.020457190193201913
5378,2016-11-15 03:15:23.309999+00:00,35.736471,129.360311,9.156,-1770.3,-1949.9,-2170.5,0.1,0.1,0.1,16,13,604,591,1,True,2.0,0.3320085898382509,0.37060497729669795,0.3676840921187427,0.002920885177955246
5387,2016-11-15 15:00:59.619999+00:00,35.821358,129.268465,14.583,-10072.7,7468.8,3256.9,0.3,0.3,0.3,0,0,76,83,1,False,1.0,0.1889958740743103,0.22866144420355047,0.2069285655782424,0.021732878625308066
5395,2016-11-16 03:37:14.310000+00:00,35.734074,129.368612,10.318,-1019.5,-2215.8,-1008.4,0.4,0.4,0.5,1,61,1015,1150,1,True,6.0,0.9360816609747025,0.9589294273700589,0.9669774936314472,-0.00804806626138832
5400,2016-11-16 10:48:31.320000+00:00,35.734566,129.367961,10.247,-1078.4,-2161.2,-1079.0,0.1,0.1,0.1,92,173,989,1014,1,True,8.0,1.042704903145037,1.1082602565589517,1.10202668273714,0.0062335738218115555
5404,2016-11-16 17:47:17.960000+00:00,35.73431,129.367993,10.245,-1075.5,-2189.7,-1081.2,0.1,0.1,0.1,74,154,932,1030,1,True,5.0,0.4090728360098581,0.49506886285212215,0.4930732485147162,0.001995614337405971
5410,2016-11-17 03:36:02.830000+00:00,35.841667,129.503092,15.047,11137.4,9722.1,3720.6,0.2,0.0,0.1,0,0,2,1,1,False,4.0,0.905454821354547,0.878926677029316,0.8769840978342938,0.001942579195022276
5412,2016-11-17 07:06:11.279999+00:00,35.738302,129.368327,10.087,-1045.3,-1746.8,-1239.0,0.1,0.1,0.1,58,120,616,656,1,True,2.0,0.6706244209252972,0.6977438578085977,0.6806470871376857,0.017096770670911976
5413,2016-11-17 07:07:00.710000+00:00,35.73905,129.36805,9.976,-1070.3,-1663.7,-1350.0,0.1,0.1,0.1,0,74,529,526,1,True,2.0,0.330550891804711,0.3576703286880116,0.3313630206335122,0.02630730805449938
5415,2016-11-17 11:53:59.700000+00:00,35.735807,129.367627,10.297,-1108.6,-2023.5,-1029.0,0.1,0.1,0.1,25,88,858,902,1,True,4.0,0.33646452240864955,0.36170518721474,0.3488096244399776,0.012895562774762392
5420,2016-11-17 18:59:32.359999+00:00,35.70367,129.376066,11.118,-345.3,-5589.3,-208.2,0.1,0.1,0.0,61,239,668,904,1,True,4.0,0.35190726984904386,0.34605770011637543,0.328970247014669,0.01708745310170645
5425,2016-11-18 08:54:42.850000+00:00,35.703076,129.366943,13.815,-1170.7,-5655.2,2488.7,0.2,0.3,0.6,0,0,190,221,1,False,7.0,0.7865328078143905,0.8552399914339317,0.8628862472279133,-0.007646255793981593
5449,2016-11-19 19:54:08.839999+00:00,35.729928,129.413005,12.454,2996.1,-2675.9,1127.8,0.3,0.3,0.4,1,1,857,845,1,True,3.0,0.31566236920710455,0.35054214251487803,0.3732432880993149,-0.022701145584436866
5460,2016-11-21 16:55:38.890000+00:00,35.702983,129.374406,11.084,-495.5,-5665.6,-242.5,0.1,0.1,0.1,119,283,819,888,1,True,9.0,0.6675140753706044,0.7435474596007126,0.7640890645515637,-0.02054160495085111
5461,2016-11-21 16:55:44.700000+00:00,35.702791,129.374593,11.1,-478.6,-5686.8,-226.5,0.1,0.1,0.1,36,221,583,659,1,True,5.0,0.6953319803569207,0.7730947119788035,0.7802802700577007,-0.007185558078897203
5463,2016-11-21 16:56:27.399999+00:00,35.702783,129.374292,11.081,-505.8,-5687.7,-245.1,0.1,0.1,0.1,94,294,841,909,1,True,9.0,0.6775542425605456,0.7462614261800868,0.7623246130696748,-0.016063186889587966
5464,2016-11-21 17:00:43.700000+00:00,35.703345,129.374577,11.121,-480.0,-5625.4,-205.2,0.1,0.1,0.0,1,195,609,589,1,True,2.0,0.01628106910738414,0.04340050599068472,0.0139479756429432,0.02945253034774152
5465,2016-11-21 17:08:35.920000+00:00,35.703097,129.374512,11.032,-485.9,-5652.9,-293.9,0.1,0.1,0.1,1,209,606,765,1,True,2.0,0.20919720238046113,0.2363166392637617,0.2078948897539438,0.028421749509817906
5466,2016-11-21 17:15:58.140000+00:00,35.702991,129.374154,11.073,-518.3,-5664.7,-253.4,0.1,0.1,0.1,99,292,860,893,1,True,7.0,0.624042819488343,0.6692924150870125,0.685621312501415,-0.016328897414402466
5467,2016-11-21 17:16:33.679999+00:00,35.702629,129.373869,11.063,-544.1,-5704.8,-263.2,0.1,0.1,0.1,43,198,608,593,1,True,2.0,0.19069209355935957,0.21781153044266013,0.1899390692927203,0.027872461149939826
5468,2016-11-21 17:17:17.399999+00:00,35.703019,129.37417,11.117,-516.9,-5661.5,-209.7,0.1,0.1,0.0,25,203,592,673,1,True,2.0,0.19602406264986294,0.2231434995331635,0.2055750038925266,0.017568495640636922
5469,2016-11-21 17:20:22.160000+00:00,35.702616,129.374715,11.093,-467.5,-5706.2,-233.8,0.1,0.1,0.1,120,278,935,940,1,True,11.0,1.0770413554655842,1.185165755798631,1.1903239990382706,-0.005158243239639537
5470,2016-11-21 17:22:42.740000+00:00,35.702535,129.374577,11.103,-480.0,-5715.2,-223.7,0.1,0.1,0.1,32,227,577,649,1,True,1.0,0.2624526567808978,0.21108794718632073,0.1835204866716887,0.027567460514632047
5471,2016-11-21 17:23:00.800000+00:00,35.70247,129.374398,11.089,-496.2,-5722.5,-237.7,0.1,0.1,0.1,70,249,752,843,1,True,6.0,0.3858959210663665,0.4164727403260461,0.4300743288791771,-0.013601588553131039
5473,2016-11-21 17:42:01.459999+00:00,35.703536,129.374797,11.088,-460.2,-5604.2,-237.9,0.1,0.1,0.1,62,227,602,683,1,True,1.0,0.2628203730509857,0.21145566345640865,0.1740990781730967,0.037356585283311955
5474,2016-11-21 17:45:34.759999+00:00,35.703105,129.374495,11.083,-487.4,-5652.0,-243.7,0.1,0.1,0.1,96,261,966,999,1,True,12.0,1.7221069104330753,1.8026691238385621,1.8003204533470365,0.0023486704915256507
5475,2016-11-21 17:49:36.280000+00:00,35.70295,129.375122,10.998,-430.7,-5669.2,-328.7,0.1,0.1,0.0,0,199,611,593,1,True,2.0,0.36315352834951053,0.3426981026510669,0.3217276077616952,0.02097049488937175
5477,2016-11-21 18:01:59.259999+00:00,35.70363,129.374536,11.084,-483.7,-5593.8,-242.7,0.1,0.1,0.1,60,245,753,844,1,True,4.0,0.33033755866479797,0.35318532506015443,0.3680998896967555,-0.014914564636601069
5478,2016-11-21 18:43:02.259999+00:00,35.703271,129.373763,11.06,-553.7,-5633.5,-266.4,0.1,0.1,0.1,124,295,956,989,1,True,12.0,1.4784536496213692,1.5581563688014315,1.54858385916239,0.009572509639041549
5480,2016-11-21 19:36:57.880000+00:00,35.703625,129.37395,11.063,-536.7,-5594.2,-263.3,0.1,0.1,0.1,100,285,773,894,1,True,6.0,0.7136729174390551,0.7365206838344116,0.7384851693821248,-0.001964485547713224
5481,2016-11-21 19:37:46.920000+00:00,35.703743,129.374064,11.068,-526.4,-5581.1,-258.6,0.1,0.1,0.1,117,276,812,882,1,True,8.0,0.6791896823897344,0.7020374487850909,0.7060117535085857,-0.003974304723494804
5483,2016-11-22 01:56:27.019999+00:00,35.703324,129.376221,11.167,-331.3,-5627.6,-159.4,0.0,0.1,0.1,61,168,744,822,1,True,3.0,0.626640192564154,0.7322437759253323,0.7252527548543573,0.006991021070975045
5512,2016-11-25 18:15:03.459999+00:00,35.734416,129.367871,10.25,-1086.5,-2177.9,-1076.2,0.1,0.1,0.1,89,166,948,964,1,True,11.0,1.3910711457200895,1.418706565030599,1.4130551603269117,0.005651404703687302
5517,2016-11-26 09:45:49.520000+00:00,35.702641,129.373893,11.068,-541.9,-5703.5,-258.1,0.1,0.1,0.0,101,297,937,984,1,True,9.0,0.9633603139496885,1.026646300061217,1.0029612907939438,0.023685009267273127
5518,2016-11-26 09:57:26.300000+00:00,35.702494,129.373901,11.066,-541.2,-5719.7,-259.9,0.1,0.1,0.1,86,253,819,904,1,True,4.0,0.333833516822133,0.3695197794867797,0.3695302825746515,-1.0503087871760464e-05
5519,2016-11-26 12:20:50.689999+00:00,35.743888,129.434717,13.062,4959.7,-1126.9,1735.3,0.3,0.5,0.3,0,0,413,370,1,False,2.0,0.36238257272924934,0.3710538097417314,0.3913339107554632,-0.02028010101373179
5521,2016-11-26 16:09:57.780000+00:00,35.703866,129.374097,11.071,-523.5,-5567.6,-255.3,0.1,0.1,0.1,53,237,619,704,1,True,4.0,0.10369731464086596,0.12657348759918016,0.1301529807913483,-0.0035794931921681317
5547,2016-11-29 10:07:03.359999+00:00,35.734798,129.367619,10.244,-1109.3,-2135.5,-1082.4,0.1,0.1,0.1,78,141,556,662,1,True,3.0,0.5607471221698781,0.5717561039074303,0.5979507522635672,-0.02619464835613694
5558,2016-12-01 08:12:06.190000+00:00,35.703674,129.375212,11.096,-422.6,-5588.8,-230.3,0.1,0.1,0.1,91,268,800,875,1,True,7.0,0.873555105593163,0.9980807706455139,1.00434475820935,-0.006263987563836171
5597,2016-12-05 19:52:05.799999+00:00,35.769478,129.358919,14.422,-1895.8,1712.4,3095.3,0.3,0.4,0.4,1,5,756,707,1,True,5.0,0.45354018903338966,0.4776515765880154,0.4953661038335983,-0.017714527245582923
5599,2016-12-05 23:20:17.559999+00:00,35.70378,129.375342,11.19,-410.8,-5577.1,-136.4,0.0,0.1,0.0,26,141,514,510,1,True,1.0,0.7559898885064846,0.7046251789119076,0.6720169867148384,0.03260819219706912
5604,2016-12-06 15:55:10.849999+00:00,35.73446,129.309774,9.232,-6341.6,-2173.0,-2094.3,0.6,0.9,0.5,1,1,368,390,1,True,2.0,0.2691068862426147,0.29622632312591524,0.2921419583866768,0.004084364739238455
5615,2016-12-08 01:24:44.759999+00:00,35.703809,129.373771,11.064,-552.9,-5573.9,-261.9,0.1,0.1,0.1,72,208,776,755,1,True,3.0,0.6641214995089779,0.6990012728167502,0.7026045110891408,-0.0036032382723906187
5616,2016-12-08 01:34:35.310000+00:00,35.703711,129.373714,11.068,-558.1,-5584.8,-258.8,0.1,0.1,0.1,99,264,717,874,1,True,5.0,0.7751906563934197,0.7860064158763603,0.804660559380862,-0.018654143504501675
5619,2016-12-08 10:07:56.179999+00:00,35.796814,129.391756,12.441,1073.6,4745.5,1114.7,0.2,0.3,0.4,4,10,1133,1084,1,True,5.0,0.6056510662867503,0.6094586128507737,0.6616914765805801,-0.0522328637298064
5621,2016-12-08 16:33:10.589999+00:00,35.703324,129.376733,11.133,-284.9,-5627.6,-193.7,0.1,0.1,0.1,31,204,592,666,1,True,2.0,0.08796875083689348,0.11508818772019405,0.0966082345096415,0.018479953210552555
5623,2016-12-09 02:30:45.409999+00:00,35.703621,129.373234,11.036,-601.5,-5594.7,-290.1,0.1,0.1,0.1,128,168,981,1012,1,True,12.0,2.3002045588104854,2.3094557606860073,2.31215138366299,-0.002695622976982559
5624,2016-12-09 02:32:36.570000+00:00,35.703194,129.373389,11.049,-587.5,-5642.1,-277.6,0.1,0.1,0.1,80,258,805,881,1,True,4.0,0.7968522418560302,0.8550619132780897,0.8639578712715064,-0.008895957993416692
5625,2016-12-09 02:34:35.100000+00:00,35.704008,129.372542,11.008,-664.1,-5551.8,-318.1,0.1,0.1,0.1,83,268,821,896,1,True,7.0,1.045270946833229,1.0801507201410014,1.0743985446752395,0.0057521754657618995
5626,2016-12-09 03:37:16.870000+00:00,35.704049,129.373494,11.072,-578.0,-5547.3,-254.4,0.1,0.1,0.1,53,215,823,765,1,True,3.0,0.5015214789296512,0.5123372384125918,0.5371903490763781,-0.02485311066378626
5629,2016-12-10 01:37:19.989999+00:00,35.70415,129.37347,11.061,-580.2,-5536.0,-265.6,0.1,0.1,0.1,46,188,829,872,1,True,5.0,0.8001742201059632,0.868805304460701,0.8588708475227331,0.009934456937967906
5631,2016-12-10 15:14:21.780000+00:00,35.755172,129.494352,15.376,10352.9,125.1,4049.2,0.6,0.3,0.6,0,0,49,43,1,False,2.0,0.3048379217122449,0.2965954535688431,0.3423885875159687,-0.045793133947125586
5645,2016-12-12 11:15:37.079999+00:00,35.803638,129.351969,12.253,-2523.8,5502.6,926.9,0.5,0.5,0.5,0,0,445,488,1,False,1.0,-0.044195028462208796,-0.09555973805678585,-0.0791130161979633,-0.01644672185882254
5651,2016-12-13 23:30:55.560000+00:00,35.7665,129.331136,9.77,-4408.5,1382.0,-1556.2,0.4,0.2,0.3,3,7,434,447,1,True,8.0,1.3459062899112306,1.356149954826362,1.3813293139102618,-0.02517935908389979
5653,2016-12-14 16:21:20.699999+00:00,35.718201,129.322127,8.368,-5224.8,-3977.0,-2958.3,0.3,0.5,0.4,0,0,276,225,1,False,2.0,0.3994525450166959,0.42657198189999646,0.4317925420136445,-0.005220560113648021
5668,2016-12-17 08:10:54.609999+00:00,35.742822,129.431828,4.881,4698.4,-1245.2,-6445.6,0.5,0.6,0.2,0,0,183,125,1,False,5.0,0.5181437238363693,0.6236557991186478,0.5233054500897448,0.10035034902890294
5669,2016-12-17 09:36:57.539999+00:00,35.702893,129.372974,11.02,-625.1,-5675.5,-306.5,0.1,0.1,0.1,59,201,764,848,1,True,2.0,0.6470098487171742,0.6741292856004748,0.6601987410543345,0.013930544546140289
5670,2016-12-17 09:42:25.059999+00:00,35.702848,129.3736,11.05,-568.4,-5680.5,-275.9,0.1,0.1,0.1,71,225,792,768,1,True,9.0,1.4136802363117211,1.4485600096194946,1.432653420953508,0.0159065886659866
5671,2016-12-17 20:55:28.079999+00:00,35.666964,129.481112,11.24,9160.4,-9662.0,-86.7,0.2,0.1,0.2,0,0,47,38,1,False,3.0,0.3175964563275082,0.32649604501253787,0.3017787951072097,0.024717249905328198
5674,2016-12-18 13:59:10.890000+00:00,35.739482,129.324007,10.433,-5054.0,-1615.8,-893.3,0.2,0.2,0.2,0,0,589,554,1,False,2.0,0.1346772557744691,0.16179669265776966,0.1549400236912685,0.006856668966501167
5681,2016-12-18 20:58:20.199999+00:00,35.80046,129.372795,11.535,-640.9,5150.0,209.1,0.5,0.6,0.2,0,1,448,374,1,True,1.0,0.2804941207504734,0.22912941115589636,0.1997388918677268,0.029390519288169548
5686,2016-12-19 08:42:50.280000+00:00,35.704285,129.372949,11.04,-627.3,-5521.1,-286.1,0.1,0.1,0.1,68,143,772,710,1,True,4.0,0.835974007559173,0.9062156858936488,0.8704686316417176,0.03574705425193114
5687,2016-12-19 10:39:18.510000+00:00,35.782125,129.381128,11.951,112.6,3115.6,624.2,0.5,0.6,0.6,0,0,659,753,1,False,1.0,0.164038552304826,0.11267384271024895,0.1417150930956824,-0.02904125038543344
5700,2016-12-21 03:29:19.539999+00:00,35.687305,129.317399,13.143,-5653.6,-7405.1,1816.9,0.3,0.3,0.3,0,0,42,42,1,False,1.0,0.29018984186322494,0.23882513226864788,0.2119527527679056,0.026872379500742283
5707,2016-12-22 13:01:06.530000+00:00,35.703406,129.374105,11.068,-522.7,-5618.6,-258.6,0.1,0.1,0.1,63,214,767,851,1,True,4.0,0.5943466839083645,0.6645883622428403,0.6625411645570132,0.0020471976858271734
5711,2016-12-24 04:13:58.450000+00:00,35.800891,129.373291,11.418,-596.0,5197.8,91.8,0.3,0.2,0.2,1,3,568,511,1,True,4.0,0.5012040951776296,0.5998364292431358,0.6000582133349057,-0.00022178409176987213
5715,2016-12-24 21:29:08.880000+00:00,35.767371,129.332349,12.484,-4298.8,1478.6,1158.1,0.2,0.2,0.2,0,0,323,42,1,False,9.0,2.7135482024495268,2.6729951833267394,2.720196750721219,-0.04720156739447967
5716,2016-12-25 00:42:46.670000+00:00,35.726396,129.39742,10.167,1586.4,-3067.8,-1159.8,0.1,0.1,0.2,15,5,837,270,1,True,8.0,1.1756007262365398,1.1909384475765434,1.2113793723078503,-0.020440924731306875
5721,2016-12-27 18:48:27.719999+00:00,35.70282,129.373234,11.046,-601.5,-5683.6,-280.8,0.1,0.1,0.0,80,215,763,748,1,True,2.0,0.5151804417753452,0.5422998786586457,0.5273925404959284,0.014907338162717276
5722,2016-12-27 21:21:11.519999+00:00,35.702653,129.376001,11.159,-351.2,-5702.1,-167.3,0.1,0.1,0.1,38,198,796,845,1,True,3.0,0.6267460950319457,0.7516973612551967,0.7675231263951898,-0.01582576513999312
5746,2017-01-01 16:46:05.700000+00:00,35.749854,129.377661,10.974,-200.9,-465.0,-352.5,0.2,0.3,0.3,1,7,679,771,1,True,2.0,0.28961826233755283,0.3167376992208534,0.3464981237538715,-0.029760424533018137
5759,2017-01-03 21:10:24.839999+00:00,35.726501,129.397648,10.069,1607.0,-3056.0,-1257.5,0.1,0.1,0.2,3,21,924,893,1,True,4.0,0.45649657474088357,0.49509296219933063,0.5069795184425333,-0.011886556243202673
5763,2017-01-04 14:50:47.770000+00:00,35.766052,129.332487,9.39,-4286.3,1332.3,-1936.0,0.1,0.3,0.2,1,7,292,321,1,True,2.0,0.3145150903033562,0.3847567686378315,0.3535784092800695,0.031178359357761976
5794,2017-01-06 20:47:16+00:00,35.777661,129.403866,13.789,2168.8,2620.4,2462.8,0.1,0.1,0.1,94,248,1410,1376,1,True,11.0,1.5408792122685557,1.5037786153209773,1.541396212581963,-0.03761759726098557
5795,2017-01-06 20:48:33.060000+00:00,35.777441,129.40328,13.739,2115.8,2596.0,2412.3,0.1,0.1,0.1,103,194,1529,1257,1,True,2.0,0.13546129790646055,0.16258073478976112,0.2112772033713395,-0.04869646858157839
5796,2017-01-06 20:48:57.479999+00:00,35.776933,129.403394,13.742,2126.1,2539.5,2416.0,0.1,0.1,0.1,145,288,1555,1559,1,True,4.0,0.7636258811652831,0.8178017300013061,0.8331557285551682,-0.015353998553862103
5797,2017-01-06 20:57:31.440000+00:00,35.777576,129.403345,13.769,2121.7,2610.9,2442.2,0.1,0.1,0.1,129,235,1156,1110,1,True,11.0,1.5111421149849198,1.5103506673557823,1.562437883748527,-0.05208721639274483
5798,2017-01-06 21:00:04.040000+00:00,35.777067,129.403963,13.789,2177.6,2554.4,2462.3,0.1,0.1,0.1,15,226,624,796,1,True,3.0,0.5478265166190035,0.5582803748166933,0.5655617061583341,-0.007281331341640773
5802,2017-01-07 04:17:53.409999+00:00,35.780794,129.403451,13.343,2131.2,2968.0,2016.9,1.3,1.0,1.5,0,0,1186,1169,1,False,6.0,1.2496917625315043,1.2365031318262552,1.2500923421727754,-0.013589210346520275
5803,2017-01-07 05:30:22.140000+00:00,35.778019,129.402881,14.123,2079.7,2660.1,2796.7,0.3,0.9,0.3,11,70,1047,1010,1,True,2.0,0.19298349344057275,0.22010293032387332,0.2571781408803535,-0.03707521055648019
5805,2017-01-07 10:47:50.869999+00:00,35.777926,129.403947,13.815,2176.1,2649.7,2488.8,0.1,0.1,0.1,78,232,1276,1220,1,True,6.0,0.7504277830021527,0.7475911600946452,0.7576310334303902,-0.010039873335744964
5817,2017-01-09 11:15:24.579999+00:00,35.778092,129.403849,13.829,2167.3,2668.2,2502.4,0.1,0.1,0.1,5,191,1119,1216,1,True,2.0,0.3329713431502197,0.36009078003352024,0.399161795932141,-0.039071015898620776
5818,2017-01-09 11:22:22.949999+00:00,35.778239,129.403646,13.799,2148.9,2684.5,2472.2,0.1,0.1,0.1,12,234,745,959,1,True,3.0,0.43018071899389354,0.5357843023550718,0.5810128738721703,-0.04522857151709847
5823,2017-01-10 15:13:27.539999+00:00,35.765869,129.331722,9.412,-4355.5,1312.0,-1914.1,0.2,0.3,0.2,0,7,422,467,1,True,4.0,0.45803120394429275,0.5116634198497416,0.4851335606414592,0.026529859208282436
5827,2017-01-11 17:02:06.719999+00:00,35.801538,129.375545,11.37,-392.2,5269.6,43.3,0.7,0.7,0.7,0,0,502,598,1,False,3.0,0.24945147276210755,0.1980867631675305,0.2333138752790445,-0.035227112111514025
5841,2017-01-14 11:18:59.530000+00:00,35.801884,129.37714,10.991,-248.0,5308.0,-335.5,0.6,0.7,0.6,12,4,677,705,1,True,3.0,0.48475311317164804,0.4442000940488606,0.469434577107628,-0.025234483058767354
5842,2017-01-14 15:03:36.369999+00:00,35.790039,129.411418,14.431,2851.5,3993.8,3105.0,0.3,0.3,0.2,0,4,888,851,1,True,2.0,0.5083571197496729,0.5354765566329736,0.5673680879734898,-0.031891531340516255
5848,2017-01-16 07:25:23.989999+00:00,35.790035,129.412036,14.444,2907.4,3993.3,3117.6,0.2,0.2,0.2,5,8,1195,1120,1,True,5.0,0.593426905485744,0.7097686054786441,0.7022816564394798,0.007486949039164248
